月份,Sheet,问题类型,包名,发货单号,字段,原始值,处理后值,原始行号,处理后行号,说明
2月,钇嵩,多余行,于松水-腰椎骨折  3/4,1575692,整行,,1.0/0.0/0.0,,9,
2月,钇嵩,多余行,于松水-腰椎骨折  4/4,1575692,整行,,1.0/1700.0/1700.0,,10,
2月,钇嵩,多余行,彦宪伟-尺桡骨干骨折（左)1/1,1576333,整行,,1.0/350.0/350.0,,11,
2月,钇嵩,多余行,周亚芹-股骨粗隆间骨折  3/3,1577538,整行,,1.0/1200.0/1200.0,,12,
2月,钇嵩,多余行,孙春华-右股骨颈骨折  1/3,1577538,整行,,1.0/0.0/0.0,,13,
2月,钇嵩,多余行,孙春华-右股骨颈骨折  2/3,1577538,整行,,1.0/0.0/0.0,,14,
2月,钇嵩,多余行,孙春华-右股骨颈骨折  3/3,1577538,整行,,1.0/1250.0/1250.0,,15,
2月,钇嵩,多余行,周亚芹-股骨粗隆间骨折  1/3,1577538,整行,,1.0/0.0/0.0,,16,
2月,钇嵩,多余行,周亚芹-股骨粗隆间骨折  2/3,1577538,整行,,1.0/0.0/0.0,,17,
2月,钇嵩,多余行,赵淑兰-股骨粗隆间骨折1/2,1578134,整行,,1.0/1200.0/1200.0,,18,
2月,钇嵩,多余行,赵淑兰-股骨粗隆间骨折2/2,1578134,整行,,1.0/0.0/0.0,,19,
2月,钇嵩,多余行,刘桂雁-跟骨骨折  1/1,1579042,整行,,1.0/350.0/350.0,,20,
2月,钇嵩,多余行,于明立-复发性髋关节脱位1/5,1579870,整行,,1.0/2000.0/2000.0,,21,
2月,钇嵩,多余行,于明立-复发性髋关节脱位2/5,1579870,整行,,1.0/0.0/0.0,,22,
2月,钇嵩,多余行,于明立-复发性髋关节脱位3/5,1579870,整行,,1.0/0.0/0.0,,23,
2月,钇嵩,多余行,于明立-复发性髋关节脱位4/5,1579870,整行,,1.0/0.0/0.0,,24,
2月,钇嵩,多余行,于明立-复发性髋关节脱位5/5,1579870,整行,,1.0/0.0/0.0,,25,
2月,钇嵩,多余行,李玉俊-左侧股骨颈骨折2/2,1580142,整行,,1.0/0.0/0.0,,26,
2月,钇嵩,多余行,李玉俊-左侧股骨颈骨折1/2,1580142,整行,,1.0/750.0/750.0,,27,
2月,钇嵩,多余行,李寿荣-右股骨颈骨折1/2,1580555,整行,,1.0/750.0/750.0,,28,
2月,钇嵩,多余行,李寿荣-右股骨颈骨折2/2,1580555,整行,,1.0/0.0/0.0,,29,
2月,钇嵩,多余行,郑喜奎-左侧股骨粗隆间骨折  3/3,1576855,整行,,1.0/1000.0/1000.0,,36,
2月,钇嵩,多余行,郑喜奎-左侧股骨粗隆间骨折  1/3,1576855,整行,,1.0/0.0/0.0,,37,
2月,钇嵩,多余行,郑喜奎-左侧股骨粗隆间骨折  2/3,1576855,整行,,1.0/0.0/0.0,,38,
2月,钇嵩,多余行,于小凤-左髌骨骨折  1/1,1577197,整行,,1.0/350.0/350.0,,46,
2月,钇嵩,多余行,沙喜芹-股骨颈骨折（左）1/2,1579417,整行,,1.0/1000.0/1000.0,,54,
2月,钇嵩,多余行,沙喜芹-股骨颈骨折（左）2/2,1579417,整行,,1.0/0.0/0.0,,55,
2月,钇嵩,多余行,王淑云-股骨骨折（右）1/2,1579417,整行,,1.0/700.0/700.0,,56,
2月,钇嵩,多余行,王淑云-股骨骨折（右）2/2,1579417,整行,,1.0/0.0/0.0,,57,
3月,供应室,缺失行,市二院外来48（只消毒）,1582211,整行,1.0/0.0/0.0,,9,,
3月,供应室,缺失行,市二院外来-6件（只消毒）,1585190,整行,1.0/0.0/0.0,,10,,
3月,供应室,缺失行,市二院外来5件（只消毒）,1585608,整行,1.0/0.0/0.0,,11,,
3月,供应室,缺失行,市二院外来174（只消毒）,1585986,整行,1.0/0.0/0.0,,12,,
3月,供应室,缺失行,市二院外来-2件（只消毒）,1585986,整行,1.0/0.0/0.0,,13,,
3月,供应室,缺失行,市二院外来一套129（只消毒）,1585986,整行,1.0/0.0/0.0,,14,,
3月,供应室,缺失行,市二院外来-43件（只消毒）,1586508,整行,1.0/0.0/0.0,,15,,
3月,供应室,缺失行,市二院外来一套160（只消毒）,1586508,整行,1.0/0.0/0.0,,16,,
3月,供应室,缺失行,市二院外来一套120（只消毒）,1586896,整行,1.0/0.0/0.0,,17,,
3月,供应室,缺失行,市二院外来127（只消毒）,1587201,整行,1.0/0.0/0.0,,18,,
3月,供应室,缺失行,市二院外来-142（只消毒）,1588821,整行,1.0/0.0/0.0,,19,,
3月,供应室,缺失行,市二院外来-251（只消毒）,1589592,整行,1.0/0.0/0.0,,20,,
3月,供应室,缺失行,市二院外来-196（只消毒）,1590538,整行,1.0/0.0/0.0,,21,,
3月,供应室（手术室）,多余行,市二院外来48（只消毒）,1582211,整行,,1.0/0.0/0.0,,36,
3月,供应室（手术室）,多余行,市二院外来-6件（只消毒）,1585190,整行,,1.0/0.0/0.0,,37,
3月,供应室（手术室）,多余行,市二院外来5件（只消毒）,1585608,整行,,1.0/0.0/0.0,,38,
3月,供应室（手术室）,多余行,市二院外来174（只消毒）,1585986,整行,,1.0/0.0/0.0,,39,
3月,供应室（手术室）,多余行,市二院外来-2件（只消毒）,1585986,整行,,1.0/0.0/0.0,,40,
3月,供应室（手术室）,多余行,市二院外来一套129（只消毒）,1585986,整行,,1.0/0.0/0.0,,41,
3月,供应室（手术室）,多余行,市二院外来-43件（只消毒）,1586508,整行,,1.0/0.0/0.0,,42,
3月,供应室（手术室）,多余行,市二院外来一套160（只消毒）,1586508,整行,,1.0/0.0/0.0,,43,
3月,供应室（手术室）,多余行,市二院外来一套120（只消毒）,1586896,整行,,1.0/0.0/0.0,,44,
3月,供应室（手术室）,多余行,市二院外来127（只消毒）,1587201,整行,,1.0/0.0/0.0,,45,
3月,供应室（手术室）,多余行,市二院外来-142（只消毒）,1588821,整行,,1.0/0.0/0.0,,46,
3月,供应室（手术室）,多余行,市二院外来-251（只消毒）,1589592,整行,,1.0/0.0/0.0,,47,
3月,供应室（手术室）,多余行,市二院外来-196（只消毒）,1590538,整行,,1.0/0.0/0.0,,48,
3月,大博,多余行,董库-股骨头缺血性坏死   1/7,1585615,整行,,1.0/0.0/0.0,,5,
3月,大博,多余行,董库-股骨头缺血性坏死   2/7,1585615,整行,,1.0/0.0/0.0,,6,
3月,大博,多余行,董库-股骨头缺血性坏死   3/7,1585615,整行,,1.0/0.0/0.0,,7,
3月,大博,多余行,董库-股骨头缺血性坏死   4/7,1585615,整行,,1.0/0.0/0.0,,8,
3月,大博,多余行,董库-股骨头缺血性坏死   5/7,1585615,整行,,1.0/0.0/0.0,,9,
3月,大博,多余行,董库-股骨头缺血性坏死   6/7,1585615,整行,,1.0/0.0/0.0,,10,
3月,大博,多余行,董库-股骨头缺血性坏死   7/7,1585615,整行,,1.0/1750.0/1750.0,,11,
3月,大博,多余行,牛亚芳-股骨头缺血性坏死  1/10,1585615,整行,,1.0/0.0/0.0,,12,
3月,大博,多余行,牛亚芳-股骨头缺血性坏死  10/10,1585615,整行,,1.0/2500.0/2500.0,,13,
3月,大博,多余行,牛亚芳-股骨头缺血性坏死  2/10,1585615,整行,,1.0/0.0/0.0,,14,
3月,大博,多余行,牛亚芳-股骨头缺血性坏死  3/10,1585615,整行,,1.0/0.0/0.0,,15,
3月,大博,多余行,牛亚芳-股骨头缺血性坏死  4/10,1585615,整行,,1.0/0.0/0.0,,16,
3月,大博,多余行,牛亚芳-股骨头缺血性坏死  5/10,1585615,整行,,1.0/0.0/0.0,,17,
3月,大博,多余行,牛亚芳-股骨头缺血性坏死  6/10,1585615,整行,,1.0/0.0/0.0,,18,
3月,大博,多余行,牛亚芳-股骨头缺血性坏死  7/10,1585615,整行,,1.0/0.0/0.0,,19,
3月,大博,多余行,牛亚芳-股骨头缺血性坏死  8/10,1585615,整行,,1.0/0.0/0.0,,20,
3月,大博,多余行,牛亚芳-股骨头缺血性坏死  9/10,1585615,整行,,1.0/0.0/0.0,,21,
3月,大博,多余行,韩广财-右股骨头坏死1/6,1586894,整行,,1.0/1750.0/1750.0,,22,
3月,大博,多余行,韩广财-右股骨头坏死2/6,1586894,整行,,1.0/0.0/0.0,,23,
3月,大博,多余行,韩广财-右股骨头坏死3/6,1586894,整行,,1.0/0.0/0.0,,24,
3月,大博,多余行,韩广财-右股骨头坏死4/6,1586894,整行,,1.0/0.0/0.0,,25,
3月,大博,多余行,韩广财-右股骨头坏死5/6,1586894,整行,,1.0/0.0/0.0,,26,
3月,大博,多余行,韩广财-右股骨头坏死6/6,1586894,整行,,1.0/0.0/0.0,,27,
3月,大博,多余行,陈盼云-左股骨头坏死  1/7,1588516,整行,,1.0/0.0/0.0,,28,
3月,大博,多余行,陈盼云-左股骨头坏死  2/7,1588516,整行,,1.0/0.0/0.0,,29,
3月,大博,多余行,陈盼云-左股骨头坏死  3/7,1588516,整行,,1.0/0.0/0.0,,30,
3月,大博,多余行,陈盼云-左股骨头坏死  4/7,1588516,整行,,1.0/0.0/0.0,,31,
3月,大博,多余行,陈盼云-左股骨头坏死  5/7,1588516,整行,,1.0/0.0/0.0,,32,
3月,大博,多余行,陈盼云-左股骨头坏死  6/7,1588516,整行,,1.0/0.0/0.0,,33,
3月,大博,多余行,陈盼云-左股骨头坏死  7/7,1588516,整行,,1.0/2000.0/2000.0,,34,
3月,妇产科病房,字段不一致-单价,护目镜-1（低温）/Z1526,1586913,单价,28.0,25.0,17,17,原始按器械数×基础单价(28)计费；处理后按标准价(25)计费
3月,妇产科病房,字段不一致-总价,护目镜-1（低温）/Z1526,1586913,总价,84.0,75.0,17,17,原始按器械数×基础单价(28)计费；处理后按标准价(25)计费
3月,妇产科病房,汇总不一致-总价,妇产科病房,,总价,299.0,290.0,8,8,
3月,尔欢,多余行,梁生军-取出内固定  1/1,1584736,整行,,1.0/250.0/250.0,,5,
3月,手术室,字段不一致-单价,微克夹钳（紫）-1/双/Z2060,1582597,单价,52.5,28.0,201,202,原始按器械数×基础单价(52.5)计费；处理后按标准价(28)计费
3月,手术室,字段不一致-总价,微克夹钳（紫）-1/双/Z2060,1582597,总价,52.5,28.0,201,202,原始按器械数×基础单价(52.5)计费；处理后按标准价(28)计费
3月,手术室,字段不一致-单价,市二院止血带7个（只消毒）,1585607,单价,0.0,8.0,424,411,
3月,手术室,字段不一致-总价,市二院止血带7个（只消毒）,1585607,总价,0.0,8.0,424,411,
3月,手术室,字段不一致-单价,市二院止血带7个（只消毒）,1587951,单价,0.0,8.0,677,650,
3月,手术室,字段不一致-总价,市二院止血带7个（只消毒）,1587951,总价,0.0,8.0,677,650,
3月,手术室,字段不一致-单价,市二院止血带7个（只消毒）,1589204,单价,0.0,8.0,773,746,
3月,手术室,字段不一致-总价,市二院止血带7个（只消毒）,1589204,总价,0.0,8.0,773,746,
3月,手术室,多余行,硕通镜-2镜鞘-1（EO）/W12050,1582249,整行,,1.0/66.0/66.0,,163,
3月,手术室,多余行,2026-03-24 12:33:32.627000,2026-04-02 09:51:59.213000,整行,,20010686.0/None/-28.0,,925,
3月,手术室,多余行,2026-02-03 02:13:31.503000,2026-04-02 09:53:46.777000,整行,,20325093.0/None/-28.0,,927,
3月,手术室,多余行,2026-03-02 12:14:18.690000,2026-04-02 09:51:43.033000,整行,,20010796.0/None/-8.0,,928,
3月,手术室,汇总不一致-总价,手术室,,总价,64168.5,-64.0,8,923,
3月,星檀,多余行,于少香-左髌骨骨折1/1,1585200,整行,,1.0/500.0/500.0,,5,
3月,泌尿外科,缺失行,硕通镜-2镜鞘-1（EO）/W12050,1582249,整行,1.0/66.0/66.0,,9,,
3月,泌尿外科,汇总不一致-总价,泌尿外科,,总价,130.0,64.0,8,8,
3月,钇嵩,多余行,魏福省-取出内固定  1/1,1585616,整行,,1.0/0.0/0.0,,5,
3月,钇嵩,多余行,牛振水-左侧肱骨近端骨折  1/1,1586145,整行,,1.0/350.0/350.0,,6,
3月,钇嵩,多余行,王淑清-股骨颈骨折  1/2,1586145,整行,,1.0/0.0/0.0,,7,
3月,钇嵩,多余行,王淑清-股骨颈骨折  2/2,1586145,整行,,1.0/1000.0/1000.0,,8,
3月,钇嵩,多余行,何凤桐-股骨髋部骨折  1/5,1586501,整行,,1.0/0.0/0.0,,9,
3月,钇嵩,多余行,何凤桐-股骨髋部骨折  2/5,1586501,整行,,1.0/0.0/0.0,,10,
3月,钇嵩,多余行,何凤桐-股骨髋部骨折  3/5,1586501,整行,,1.0/0.0/0.0,,11,
3月,钇嵩,多余行,何凤桐-股骨髋部骨折  4/5,1586501,整行,,1.0/0.0/0.0,,12,
3月,钇嵩,多余行,何凤桐-股骨髋部骨折  5/5,1586501,整行,,1.0/1700.0/1700.0,,13,
3月,钇嵩,多余行,贾立涛-跟骨骨折（右）1/1,1586895,整行,,1.0/350.0/350.0,,14,
3月,钇嵩,多余行,王振祥-左侧感染性肘关节炎1/1,1586895,整行,,1.0/500.0/500.0,,15,
3月,钇嵩,多余行,刘凤全-右侧肩锁关节脱位1/1,1587174,整行,,1.0/0.0/0.0,,16,
3月,钇嵩,多余行,华晓辉-股骨干骨折  1/2,1589208,整行,,1.0/0.0/0.0,,17,
3月,钇嵩,多余行,华晓辉-股骨干骨折  2/2,1589208,整行,,1.0/700.0/700.0,,18,
3月,钇嵩,多余行,侯国红-腰椎压缩性骨折  1/4,1590161,整行,,1.0/0.0/0.0,,19,
3月,钇嵩,多余行,侯国红-腰椎压缩性骨折  2/4,1590161,整行,,1.0/0.0/0.0,,20,
3月,钇嵩,多余行,侯国红-腰椎压缩性骨折  3/4,1590161,整行,,1.0/0.0/0.0,,21,
3月,钇嵩,多余行,侯国红-腰椎压缩性骨折  4/4,1590161,整行,,1.0/1700.0/1700.0,,22,
3月,钇嵩,多余行,陆桂兰- 股骨颈骨折    1/2,1582010,整行,,1.0/0.0/0.0,,28,
3月,钇嵩,多余行,陆桂兰- 股骨颈骨折    2/2,1582010,整行,,1.0/1000.0/1000.0,,29,
4月,供应室,缺失行,市二院外来-54件（只消毒）,1591293,整行,1.0/0.0/0.0,,9,,
4月,供应室,缺失行,市二院外来10件（只消毒）,1592075,整行,1.0/0.0/0.0,,10,,
4月,供应室,缺失行,市二院外来-61件（只消毒）,1592693,整行,1.0/0.0/0.0,,11,,
4月,供应室,缺失行,市二院外来-79件（只消毒）,1592964,整行,1.0/0.0/0.0,,12,,
4月,供应室,缺失行,市二院外来3（只消毒）,1593528,整行,1.0/0.0/0.0,,13,,
4月,供应室,缺失行,市二院外来-45件（只消毒）,1595993,整行,1.0/0.0/0.0,,14,,
4月,供应室,缺失行,市二院外来-48件（只消毒）,1598100,整行,1.0/0.0/0.0,,15,,
4月,供应室,缺失行,市二院外来142（只消毒）,1599468,整行,1.0/0.0/0.0,,16,,
4月,供应室（手术室）,多余行,市二院外来-54件（只消毒）,1591293,整行,,1.0/0.0/0.0,,31,
4月,供应室（手术室）,多余行,市二院外来10件（只消毒）,1592075,整行,,1.0/0.0/0.0,,32,
4月,供应室（手术室）,多余行,市二院外来-61件（只消毒）,1592693,整行,,1.0/0.0/0.0,,33,
4月,供应室（手术室）,多余行,市二院外来-79件（只消毒）,1592964,整行,,1.0/0.0/0.0,,34,
4月,供应室（手术室）,多余行,市二院外来3（只消毒）,1593528,整行,,1.0/0.0/0.0,,35,
4月,供应室（手术室）,多余行,市二院外来-45件（只消毒）,1595993,整行,,1.0/0.0/0.0,,36,
4月,供应室（手术室）,多余行,市二院外来-48件（只消毒）,1598100,整行,,1.0/0.0/0.0,,37,
4月,供应室（手术室）,多余行,市二院外来142（只消毒）,1599468,整行,,1.0/0.0/0.0,,38,
4月,口腔科(内),字段不一致-单价,调刀-1/保z7530,1590892,单价,5.5,8.0,11,11,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-总价,调刀-1/保z7530,1590892,总价,5.5,8.0,11,11,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-单价,调刀-1/保z7530,1591288,单价,5.5,8.0,30,30,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-总价,调刀-1/保z7530,1591288,总价,5.5,8.0,30,30,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-单价,调刀-1/保z7530,1591658,单价,5.5,8.0,46,46,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-总价,调刀-1/保z7530,1591658,总价,5.5,8.0,46,46,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-单价,调刀-1/保z7530,1592683,单价,5.5,8.0,105,105,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-总价,调刀-1/保z7530,1592683,总价,5.5,8.0,105,105,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-单价,调刀-1/保z7530,1593108,单价,5.5,8.0,130,130,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-总价,调刀-1/保z7530,1593108,总价,5.5,8.0,130,130,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-单价,调刀-1/保z7530,1593522,单价,5.5,8.0,150,150,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-总价,调刀-1/保z7530,1593522,总价,5.5,8.0,150,150,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-单价,调刀-1/保z7530,1593893,单价,5.5,8.0,181,181,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-总价,调刀-1/保z7530,1593893,总价,5.5,8.0,181,181,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-单价,调刀-1/保z7530,1594103,单价,5.5,8.0,191,191,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-总价,调刀-1/保z7530,1594103,总价,5.5,8.0,191,191,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-单价,调刀-1/保z7530,1594855,单价,5.5,8.0,225,225,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-总价,调刀-1/保z7530,1594855,总价,5.5,8.0,225,225,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-单价,调刀-1/保z7530,1595231,单价,5.5,8.0,246,246,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-总价,调刀-1/保z7530,1595231,总价,11.0,16.0,246,246,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-单价,调刀-1/保z7530,1595634,单价,5.5,8.0,263,263,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-总价,调刀-1/保z7530,1595634,总价,5.5,8.0,263,263,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-单价,调刀-1/保z7530,1595989,单价,5.5,8.0,284,284,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-总价,调刀-1/保z7530,1595989,总价,5.5,8.0,284,284,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-单价,调刀-1/保z7530,1596201,单价,5.5,8.0,305,305,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-总价,调刀-1/保z7530,1596201,总价,11.0,16.0,305,305,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-单价,调刀-1/保z7530,1596946,单价,5.5,8.0,343,343,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-总价,调刀-1/保z7530,1596946,总价,11.0,16.0,343,343,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-单价,调刀-1/保z7530,1597340,单价,5.5,8.0,364,364,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-总价,调刀-1/保z7530,1597340,总价,5.5,8.0,364,364,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-单价,调刀-1/保z7530,1598072,单价,5.5,8.0,415,415,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-总价,调刀-1/保z7530,1598072,总价,11.0,16.0,415,415,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-单价,调刀-1/保z7530,1598282,单价,5.5,8.0,431,431,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-总价,调刀-1/保z7530,1598282,总价,5.5,8.0,431,431,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-单价,调刀-1/保z7530,1598648,单价,5.5,8.0,452,452,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-总价,调刀-1/保z7530,1598648,总价,11.0,16.0,452,452,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-单价,调刀-1/保z7530,1599028,单价,5.5,8.0,481,481,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-总价,调刀-1/保z7530,1599028,总价,16.5,24.0,481,481,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-单价,调刀-1/保z7530,1599465,单价,5.5,8.0,510,510,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-总价,调刀-1/保z7530,1599465,总价,5.5,8.0,510,510,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-单价,调刀-1/保z7530,1599837,单价,5.5,8.0,532,532,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),字段不一致-总价,调刀-1/保z7530,1599837,总价,5.5,8.0,532,532,原始按器械数×基础单价(5.5)计费；处理后按标准价(8)计费
4月,口腔科(内),汇总不一致-总价,口腔科(内),,总价,4998.5,5068.5,8,8,
4月,手术室,字段不一致-单价,市二院止血带7个（只消毒）,1592076,单价,0.0,8.0,229,225,
4月,手术室,字段不一致-总价,市二院止血带7个（只消毒）,1592076,总价,0.0,8.0,229,225,
4月,手术室,字段不一致-单价,市二院止血带7个（只消毒）,1592694,单价,0.0,8.0,294,271,
4月,手术室,字段不一致-总价,市二院止血带7个（只消毒）,1592694,总价,0.0,8.0,294,271,
4月,手术室,字段不一致-单价,市二院止血带7个（只消毒）,1593886,单价,0.0,8.0,411,388,
4月,手术室,字段不一致-总价,市二院止血带7个（只消毒）,1593886,总价,0.0,8.0,411,388,
4月,手术室,字段不一致-单价,电凝钩吸引器-1/件双/z1060,1594904,单价,41.5,22.0,507,474,原始按器械数×基础单价(41.5)计费；处理后按标准价(22)计费
4月,手术室,字段不一致-总价,电凝钩吸引器-1/件双/z1060,1594904,总价,41.5,22.0,507,474,原始按器械数×基础单价(41.5)计费；处理后按标准价(22)计费
4月,手术室,多余行,2026-04-12 13:50:22.037000,2026-05-06 13:03:52.340000,整行,,20014176.0/None/-28.0,,961,
4月,手术室,多余行,2026-04-12 13:50:22.417000,2026-05-06 13:03:34.153000,整行,,20012716.0/None/-28.0,,962,
4月,手术室,多余行,2026-04-12 13:50:21.707000,2026-05-06 13:04:23.943000,整行,,20012717.0/None/-28.0,,963,
4月,手术室,多余行,2026-04-12 13:50:21.887000,2026-05-06 13:04:04.740000,整行,,20012717.0/None/-28.0,,964,
4月,手术室,汇总不一致-总价,手术室,,总价,66237.5,-112.0,8,959,
4月,钇嵩,多余行,苏丽艳-股骨颈骨折1/4,1592712,整行,,1.0/1500.0/1500.0,,5,
4月,钇嵩,多余行,苏丽艳-股骨颈骨折2/4,1592712,整行,,1.0/0.0/0.0,,6,
4月,钇嵩,多余行,苏丽艳-股骨颈骨折3/4,1592712,整行,,1.0/0.0/0.0,,7,
4月,钇嵩,多余行,苏丽艳-股骨颈骨折4/4,1592712,整行,,1.0/0.0/0.0,,8,
4月,钇嵩,多余行,贺德芝-右股骨粗隆间骨折2/3,1590948,整行,,1.0/0.0/0.0,,11,
4月,钇嵩,多余行,贺德芝-右股骨粗隆间骨折1/3,1590948,整行,,1.0/1200.0/1200.0,,12,
4月,钇嵩,多余行,贺德芝-右股骨粗隆间骨折3/3,1590948,整行,,1.0/0.0/0.0,,13,
4月,钇嵩,多余行,李桂霞-髌骨骨折  1/1,1591669,整行,,1.0/350.0/350.0,,14,
4月,钇嵩,多余行,郭素范-左股骨转子间骨折1/3,1592070,整行,,1.0/1200.0/1200.0,,15,
4月,钇嵩,多余行,郭素范-左股骨转子间骨折2/3,1592070,整行,,1.0/0.0/0.0,,16,
4月,钇嵩,多余行,郭素范-左股骨转子间骨折3/3,1592070,整行,,1.0/0.0/0.0,,17,
4月,钇嵩,多余行,李桂媛-锁骨骨折1/1,1592713,整行,,1.0/0.0/0.0,,18,
4月,钇嵩,多余行,韩志有-取出内固定 1/1,1593113,整行,,1.0/0.0/0.0,,19,
4月,钇嵩,多余行,王文明-右锁骨骨折1/1,1594107,整行,,1.0/0.0/0.0,,20,
4月,钇嵩,多余行,吴玉霞-踇囊炎  1/1,1595686,整行,,1.0/350.0/350.0,,21,
4月,钇嵩,多余行,时有录-股骨颈骨折  1/2,1597745,整行,,1.0/0.0/0.0,,22,
4月,钇嵩,多余行,时有录-股骨颈骨折  2/2,1597745,整行,,1.0/1000.0/1000.0,,23,
4月,钇嵩,多余行,陈海艳-股骨颈骨折1/3,1599080,整行,,1.0/1000.0/1000.0,,24,
4月,钇嵩,多余行,陈海艳-股骨颈骨折2/3,1599080,整行,,1.0/0.0/0.0,,25,
4月,钇嵩,多余行,陈海艳-股骨颈骨折3/3,1599080,整行,,1.0/0.0/0.0,,26,
4月,钇嵩,多余行,王玉珍-单侧膝关节骨性关节病1/8,1599080,整行,,1.0/2250.0/2250.0,,27,
4月,钇嵩,多余行,王玉珍-单侧膝关节骨性关节病2/8,1599080,整行,,1.0/0.0/0.0,,28,
4月,钇嵩,多余行,王玉珍-单侧膝关节骨性关节病3/8,1599080,整行,,1.0/0.0/0.0,,29,
4月,钇嵩,多余行,王玉珍-单侧膝关节骨性关节病4/8,1599080,整行,,1.0/0.0/0.0,,30,
4月,钇嵩,多余行,王玉珍-单侧膝关节骨性关节病5/8,1599080,整行,,1.0/0.0/0.0,,31,
4月,钇嵩,多余行,王玉珍-单侧膝关节骨性关节病6/8,1599080,整行,,1.0/0.0/0.0,,32,
4月,钇嵩,多余行,王玉珍-单侧膝关节骨性关节病7/8,1599080,整行,,1.0/0.0/0.0,,33,
4月,钇嵩,多余行,王玉珍-单侧膝关节骨性关节病8/8,1599080,整行,,1.0/0.0/0.0,,34,
5月,供应室,缺失行,市二院外来-87件（只消毒）,1599930,整行,1.0/0.0/0.0,,9,,
5月,供应室,缺失行,市二院外来-82件（只消毒）,1601053,整行,1.0/0.0/0.0,,10,,
5月,供应室,缺失行,市二院外来-87（只消毒）,1601053,整行,1.0/0.0/0.0,,11,,
5月,供应室,缺失行,市二院外来170（只消毒）,1601296,整行,1.0/0.0/0.0,,12,,
5月,供应室,缺失行,市二院外来-134（只消毒）,1601297,整行,1.0/0.0/0.0,,13,,
