月份,Sheet,问题类型,包名,发货单号,字段,原始值,处理后值,原始行号,处理后行号,说明
4月,手术室,字段不一致-单价,持物钳罐-3件/w6050,1595189,单价,16.5,9.0,15,14,原始按器械数×基础单价(16.5)计费；处理后按标准价(9)计费
4月,手术室,字段不一致-总价,持物钳罐-3件/w6050,1595189,总价,132.0,72.0,15,14,原始按器械数×基础单价(16.5)计费；处理后按标准价(9)计费
4月,手术室,汇总不一致-总价,手术室,,总价,940.5,513.0,11,10,
5月,手术室,字段不一致-单价,内瘘器械包,1605314,单价,143.0,78.0,12,11,原始按器械数×基础单价(143)计费；处理后按标准价(78)计费
5月,手术室,字段不一致-总价,内瘘器械包,1605314,总价,715.0,390.0,12,11,原始按器械数×基础单价(143)计费；处理后按标准价(78)计费
5月,手术室,字段不一致-单价,开口器-3/z1526,1605314,单价,16.5,9.0,13,12,原始按器械数×基础单价(16.5)计费；处理后按标准价(9)计费
5月,手术室,字段不一致-总价,开口器-3/z1526,1605314,总价,16.5,9.0,13,12,原始按器械数×基础单价(16.5)计费；处理后按标准价(9)计费
5月,手术室,字段不一致-单价,插管包二,1605314,单价,55.0,30.0,14,13,原始按器械数×基础单价(55)计费；处理后按标准价(30)计费
5月,手术室,字段不一致-总价,插管包二,1605314,总价,440.0,240.0,14,13,原始按器械数×基础单价(55)计费；处理后按标准价(30)计费
5月,手术室,字段不一致-单价,持物钳罐-3件/w6050,1605314,单价,16.5,9.0,15,14,原始按器械数×基础单价(16.5)计费；处理后按标准价(9)计费
5月,手术室,字段不一致-总价,持物钳罐-3件/w6050,1605314,总价,132.0,72.0,15,14,原始按器械数×基础单价(16.5)计费；处理后按标准价(9)计费
5月,手术室,汇总不一致-总价,手术室,,总价,1303.5,711.0,11,10,
6月,手术室,字段不一致-单价,哈巴狗止血夹-1/z1026,1611174,单价,8.0,6.4,12,11,原始按器械数×基础单价(8)计费；处理后按标准价(6.4)计费
6月,手术室,字段不一致-总价,哈巴狗止血夹-1/z1026,1611174,总价,32.0,25.6,12,11,原始按器械数×基础单价(8)计费；处理后按标准价(6.4)计费
6月,手术室,字段不一致-单价,开口器1 舌钳子1 压舌板1/z1530,1611174,单价,16.5,9.0,13,12,原始按器械数×基础单价(16.5)计费；处理后按标准价(9)计费
6月,手术室,字段不一致-总价,开口器1 舌钳子1 压舌板1/z1530,1611174,总价,16.5,9.0,13,12,原始按器械数×基础单价(16.5)计费；处理后按标准价(9)计费
6月,手术室,字段不一致-单价,插管包,1611174,单价,77.0,42.0,14,13,原始按器械数×基础单价(77)计费；处理后按标准价(42)计费
6月,手术室,字段不一致-总价,插管包,1611174,总价,308.0,168.0,14,13,原始按器械数×基础单价(77)计费；处理后按标准价(42)计费
6月,手术室,字段不一致-单价,插管包二,1611174,单价,55.0,30.0,15,14,原始按器械数×基础单价(55)计费；处理后按标准价(30)计费
6月,手术室,字段不一致-总价,插管包二,1611174,总价,55.0,30.0,15,14,原始按器械数×基础单价(55)计费；处理后按标准价(30)计费
6月,手术室,字段不一致-单价,内瘘器械包（一）,1611174,单价,181.5,99.0,16,15,原始按器械数×基础单价(181.5)计费；处理后按标准价(99)计费
6月,手术室,字段不一致-总价,内瘘器械包（一）,1611174,总价,363.0,198.0,16,15,原始按器械数×基础单价(181.5)计费；处理后按标准价(99)计费
6月,手术室,字段不一致-单价,持物钳罐-3件/w6050,1611174,单价,16.5,9.0,17,16,原始按器械数×基础单价(16.5)计费；处理后按标准价(9)计费
6月,手术室,字段不一致-总价,持物钳罐-3件/w6050,1611174,总价,99.0,54.0,17,16,原始按器械数×基础单价(16.5)计费；处理后按标准价(9)计费
6月,手术室,字段不一致-单价,开口器1 舌钳子1 压舌板1/z1530,1612771,单价,16.5,9.0,18,17,原始按器械数×基础单价(16.5)计费；处理后按标准价(9)计费
6月,手术室,字段不一致-总价,开口器1 舌钳子1 压舌板1/z1530,1612771,总价,16.5,9.0,18,17,原始按器械数×基础单价(16.5)计费；处理后按标准价(9)计费
6月,手术室,字段不一致-单价,内瘘器械包（一）,1612771,单价,187.0,102.0,19,18,原始按器械数×基础单价(187)计费；处理后按标准价(102)计费
6月,手术室,字段不一致-总价,内瘘器械包（一）,1612771,总价,374.0,204.0,19,18,原始按器械数×基础单价(187)计费；处理后按标准价(102)计费
6月,手术室,字段不一致-单价,持物钳罐-3件/w6050,1612771,单价,16.5,9.0,20,19,原始按器械数×基础单价(16.5)计费；处理后按标准价(9)计费
6月,手术室,字段不一致-总价,持物钳罐-3件/w6050,1612771,总价,33.0,18.0,20,19,原始按器械数×基础单价(16.5)计费；处理后按标准价(9)计费
6月,手术室,字段不一致-单价,哈巴狗止血夹-1/z1026,1614534,单价,8.0,6.4,21,20,原始按器械数×基础单价(8)计费；处理后按标准价(6.4)计费
6月,手术室,字段不一致-总价,哈巴狗止血夹-1/z1026,1614534,总价,16.0,12.8,21,20,原始按器械数×基础单价(8)计费；处理后按标准价(6.4)计费
6月,手术室,字段不一致-单价,插管包二,1614534,单价,55.0,30.0,22,21,原始按器械数×基础单价(55)计费；处理后按标准价(30)计费
6月,手术室,字段不一致-总价,插管包二,1614534,总价,110.0,60.0,22,21,原始按器械数×基础单价(55)计费；处理后按标准价(30)计费
6月,手术室,字段不一致-单价,内瘘器械包（一）,1614534,单价,187.0,102.0,23,22,原始按器械数×基础单价(187)计费；处理后按标准价(102)计费
6月,手术室,字段不一致-总价,内瘘器械包（一）,1614534,总价,374.0,204.0,23,22,原始按器械数×基础单价(187)计费；处理后按标准价(102)计费
6月,手术室,字段不一致-单价,持物钳罐-3件/w6050,1614534,单价,16.5,9.0,24,23,原始按器械数×基础单价(16.5)计费；处理后按标准价(9)计费
6月,手术室,字段不一致-总价,持物钳罐-3件/w6050,1614534,总价,49.5,27.0,24,23,原始按器械数×基础单价(16.5)计费；处理后按标准价(9)计费
6月,手术室,字段不一致-单价,插管包二,1615585,单价,55.0,30.0,25,24,原始按器械数×基础单价(55)计费；处理后按标准价(30)计费
6月,手术室,字段不一致-总价,插管包二,1615585,总价,55.0,30.0,25,24,原始按器械数×基础单价(55)计费；处理后按标准价(30)计费
6月,手术室,字段不一致-单价,内瘘器械包（一）,1615585,单价,187.0,102.0,26,25,原始按器械数×基础单价(187)计费；处理后按标准价(102)计费
6月,手术室,字段不一致-总价,内瘘器械包（一）,1615585,总价,374.0,204.0,26,25,原始按器械数×基础单价(187)计费；处理后按标准价(102)计费
6月,手术室,字段不一致-单价,持物钳罐-3件/w6050,1615585,单价,16.5,9.0,27,26,原始按器械数×基础单价(16.5)计费；处理后按标准价(9)计费
6月,手术室,字段不一致-总价,持物钳罐-3件/w6050,1615585,总价,16.5,9.0,27,26,原始按器械数×基础单价(16.5)计费；处理后按标准价(9)计费
6月,手术室,字段不一致-单价,腹透包-34件（临时）/W9050,1615585,单价,187.0,102.0,28,27,原始按器械数×基础单价(187)计费；处理后按标准价(102)计费
6月,手术室,字段不一致-总价,腹透包-34件（临时）/W9050,1615585,总价,187.0,102.0,28,27,原始按器械数×基础单价(187)计费；处理后按标准价(102)计费
6月,手术室,汇总不一致-总价,手术室,,总价,2479.0,1364.4,11,10,
