月份,Sheet,问题类型,包名,发货单号,字段,原始值,处理后值,原始行号,处理后行号,说明
5月,手术室,缺失行,骨锉1 咬骨钳2/w6050,1606494,整行,1.0/16.5/16.5,,134,,
5月,手术室,缺失行,甲状腺拉钩-3/Z1020,1606494,整行,1.0/16.5/16.5,,135,,
5月,手术室,缺失行,造瘘包,1606885,整行,1.0/165.0/165.0,,136,,
5月,手术室,缺失行,持针器-1/z1029,1606885,整行,4.0/8.0/32.0,,137,,
5月,手术室,缺失行,小缝合,1606885,整行,2.0/38.5/77.0,,138,,
5月,手术室,缺失行,保护穿刺器（10MM）-1件/z1530,1607226,整行,2.0/25.0/50.0,,139,,
5月,手术室,缺失行,长持针器-1/z1560,1607226,整行,1.0/25.0/25.0,,140,,
5月,手术室,缺失行,穿刺器（10MM）-1件/Z1532,1607226,整行,2.0/25.0/50.0,,141,,
5月,手术室,缺失行,穿刺器（5MM）-1件/Z1532,1607226,整行,2.0/25.0/50.0,,142,,
5月,手术室,缺失行,电凝钩-1/z7550,1607226,整行,2.0/22.0/44.0,,143,,
5月,手术室,缺失行,分离钳-1/Z2060,1607226,整行,2.0/28.0/56.0,,144,,
5月,手术室,缺失行,镜头-1/双z1550,1607226,整行,1.0/35.0/35.0,,145,,
5月,手术室,缺失行,气腹管-1/z3040,1607226,整行,2.0/35.0/70.0,,146,,
5月,手术室,缺失行,气腹针-1/z1030,1607226,整行,1.0/22.0/22.0,,147,,
5月,手术室,缺失行,水管-1（没接头）/z3040,1607226,整行,1.0/35.0/35.0,,148,,
5月,手术室,缺失行,钛夹钳-1/保z2060,1607226,整行,2.0/28.0/56.0,,149,,
5月,手术室,缺失行,弯剪刀-1/Z2060,1607226,整行,2.0/28.0/56.0,,150,,
5月,手术室,缺失行,胃抓钳-1/z2060,1607226,整行,1.0/28.0/28.0,,151,,
5月,手术室,缺失行,无损伤钳-1/z2060,1607226,整行,1.0/28.0/28.0,,152,,
5月,手术室,缺失行,吸引器-1/z1560,1607226,整行,2.0/25.0/50.0,,153,,
5月,手术室,缺失行,转换器（5号）-1/z1016,1607226,整行,1.0/22.0/22.0,,154,,
5月,手术室,缺失行,转换头-1/Z7520,1607226,整行,1.0/22.0/22.0,,155,,
5月,手术室,缺失行,腔镜包,1607232,整行,2.0/126.5/253.0,,156,,
5月,手术室,缺失行,小缝合,1607232,整行,1.0/38.5/38.5,,157,,
5月,手术室,缺失行,10毫米30度镜-1件/（高温！）Z2060,1607253,整行,1.0/28.0/28.0,,158,,
5月,手术室,缺失行,肛肠包,1607606,整行,1.0/99.0/99.0,,159,,
5月,手术室,缺失行,腔镜包,1607606,整行,1.0/126.5/126.5,,160,,
5月,手术室,缺失行,透析包,1607606,整行,1.0/165.0/165.0,,161,,
5月,手术室,缺失行,小切开,1607606,整行,1.0/66.0/66.0,,162,,
5月,手术室,缺失行,肌钩-2/z1026,1607606,整行,1.0/13.5/13.5,,163,,
5月,手术室,缺失行,线锯-2/z1526,1607606,整行,1.0/16.5/16.5,,164,,
5月,手术室,缺失行,血管牵开器，直角钳-3/z1535,1607606,整行,1.0/22.0/22.0,,165,,
5月,手术室,缺失行,小缝合,1607606,整行,1.0/38.5/38.5,,166,,
5月,手术室,缺失行,保护穿刺器（10MM）-1件/z1530,1607801,整行,1.0/25.0/25.0,,167,,
5月,手术室,缺失行,冲洗器-1/z1560,1607801,整行,1.0/25.0/25.0,,168,,
5月,手术室,缺失行,穿刺器（10MM）-1件/Z1532,1607801,整行,1.0/25.0/25.0,,169,,
5月,手术室,缺失行,穿刺器（5MM）-1件/Z1532,1607801,整行,1.0/25.0/25.0,,170,,
5月,手术室,缺失行,电凝钩-1/z7550,1607801,整行,1.0/22.0/22.0,,171,,
5月,手术室,缺失行,分离钳-1/Z2060,1607801,整行,1.0/28.0/28.0,,172,,
5月,手术室,缺失行,镜头-1/双z1550,1607801,整行,1.0/35.0/35.0,,173,,
5月,手术室,缺失行,气腹管-1/z3040,1607801,整行,1.0/35.0/35.0,,174,,
5月,手术室,缺失行,水管-1（没接头）/z3040,1607801,整行,1.0/35.0/35.0,,175,,
5月,手术室,缺失行,钛夹钳-1/保z2060,1607801,整行,1.0/28.0/28.0,,176,,
5月,手术室,缺失行,弯剪刀-1/Z2060,1607801,整行,1.0/28.0/28.0,,177,,
5月,手术室,缺失行,胃抓钳-1/z2060,1607801,整行,1.0/28.0/28.0,,178,,
5月,手术室,缺失行,转换头-1/Z7520,1607801,整行,1.0/22.0/22.0,,179,,
5月,手术室,多余行,小缝合,1598448,整行,,3.0/38.5/115.5,,9,
5月,手术室,多余行,肛肠包,1598863,整行,,1.0/99.0/99.0,,10,
5月,手术室,多余行,刮匙1探针（大头1小头1）-3/z7530,1598863,整行,,1.0/16.5/16.5,,11,
5月,手术室,多余行,小缝合,1598863,整行,,1.0/38.5/38.5,,12,
5月,手术室,多余行,25度镜头-1/双/Z1550,1598942,整行,,1.0/35.0/35.0,,13,
5月,手术室,多余行,防水帽-2/Z7520,1598942,整行,,1.0/44.0/44.0,,14,
5月,手术室,多余行,水管-1（有接头）/z3040,1598942,整行,,1.0/35.0/35.0,,15,
5月,手术室,多余行,（21号）膀胱镜鞘-3件/Z2045,1599097,整行,,1.0/66.0/66.0,,16,
5月,手术室,多余行,电切环-1/z1045,1599097,整行,,1.0/22.0/22.0,,17,
5月,手术室,多余行,取物钳-1/Z2060,1599097,整行,,1.0/28.0/28.0,,18,
5月,手术室,多余行,肛肠包,1599292,整行,,1.0/99.0/99.0,,19,
5月,手术室,多余行,阑尾包,1599292,整行,,1.0/165.0/165.0,,20,
5月,手术室,多余行,造瘘包,1599292,整行,,1.0/165.0/165.0,,21,
5月,手术室,多余行,2.0克氏针-3/z7537,1599292,整行,,1.0/8.0/8.0,,22,
5月,手术室,多余行,双头刮勺-1/Z1029,1599292,整行,,1.0/8.0/8.0,,23,
5月,手术室,多余行,血管夹-1/z7520,1599292,整行,,1.0/8.0/8.0,,24,
5月,手术室,多余行,电切环-1/z1045,1599485,整行,,1.0/22.0/22.0,,25,
5月,手术室,多余行,电切组件-3/z2045,1599485,整行,,1.0/66.0/66.0,,26,
5月,手术室,多余行,镜头-1/双z1550,1599485,整行,,1.0/35.0/35.0,,27,
5月,手术室,多余行,水管-1（没接头）/z3040,1599485,整行,,2.0/35.0/70.0,,28,
5月,手术室,多余行,外鞘闭孔器（24号）-2件/Z1545,1599485,整行,,1.0/44.0/44.0,,29,
5月,手术室,多余行,电钻（EO）-2/w7050,1599503,整行,,1.0/44.0/44.0,,30,
5月,手术室,多余行,（21号）膀胱镜鞘-3件/Z2045,1599693,整行,,1.0/66.0/66.0,,31,
5月,手术室,多余行,25度镜头-1/双/Z1550,1599693,整行,,1.0/35.0/35.0,,32,
5月,手术室,多余行,防水帽-2/Z7520,1599693,整行,,1.0/44.0/44.0,,33,
5月,手术室,多余行,取物钳-1/Z2060,1599693,整行,,1.0/28.0/28.0,,34,
5月,手术室,多余行,肛肠包,1599728,整行,,1.0/99.0/99.0,,35,
5月,手术室,汇总不一致-总价,手术室,,总价,9518.0,8449.5,8,8,
5月,手术室（妇科）,缺失行,电切环-1/z1045,1607227,整行,1.0/22.0/22.0,,11,,
5月,手术室（妇科）,缺失行,电切组件-3/z2045,1607227,整行,1.0/66.0/66.0,,12,,
5月,手术室（妇科）,缺失行,镜头-1/双z1550,1607227,整行,1.0/35.0/35.0,,13,,
5月,手术室（妇科）,缺失行,妇科腹腔镜包,1607254,整行,1.0/88.0/88.0,,14,,
5月,手术室（妇科）,多余行,妇科腹腔镜包,1598864,整行,,1.0/88.0/88.0,,9,
5月,手术室（妇科）,多余行,镜头-1/双z1550,1598943,整行,,1.0/35.0/35.0,,10,
5月,手术室（妇科）,多余行,电切环-1/z1045,1599098,整行,,1.0/22.0/22.0,,11,
5月,手术室（妇科）,多余行,电切组件-3/z2045,1599098,整行,,1.0/66.0/66.0,,12,
5月,手术室（妇科）,多余行,妇科腹腔镜包,1599293,整行,,1.0/88.0/88.0,,13,
5月,手术室（妇科）,汇总不一致-总价,手术室（妇科）,,总价,387.0,475.0,8,8,
5月,眼科门诊,缺失行,睑板腺按摩镊-1/Z1026,1606495,整行,3.0/8.0/24.0,,13,,
5月,眼科门诊,缺失行,睑板腺按摩镊-1/Z1026,1607255,整行,2.0/8.0/16.0,,14,,
5月,眼科门诊,缺失行,睫毛镊-1/Z7526,1607255,整行,1.0/8.0/8.0,,15,,
5月,眼科门诊,缺失行,睑板腺按摩镊-1/Z1026,1607607,整行,1.0/8.0/8.0,,16,,
5月,眼科门诊,多余行,睑板腺按摩镊-1/Z1026,1598450,整行,,2.0/8.0/16.0,,9,
5月,眼科门诊,多余行,睫毛镊-1/Z7526,1598450,整行,,1.0/8.0/8.0,,10,
5月,眼科门诊,多余行,睑板腺按摩镊-1/Z1026,1599296,整行,,1.0/8.0/8.0,,11,
5月,眼科门诊,汇总不一致-总价,眼科门诊,,总价,117.5,93.5,8,8,
5月,肛肠科,缺失行,治疗盘器械,1606492,整行,3.0/198.0/594.0,,64,,
5月,肛肠科,缺失行,方盘-1/z3044,1606492,整行,2.0/16.0/32.0,,65,,
5月,肛肠科,缺失行,镊子缸-2/z2044,1606492,整行,2.0/16.5/33.0,,66,,
5月,肛肠科,缺失行,镊子缸-2/z2044,1606492,整行,1.0/16.5/16.5,,67,,
5月,肛肠科,多余行,治疗盘器械,1598447,整行,,2.0/198.0/396.0,,9,
5月,肛肠科,多余行,方盘-1/z3044,1598447,整行,,1.0/16.0/16.0,,10,
5月,肛肠科,多余行,镊子缸-2/z2044,1598447,整行,,1.0/16.5/16.5,,11,
5月,肛肠科,多余行,镊子缸-2/z2044,1598447,整行,,1.0/16.5/16.5,,12,
5月,肛肠科,多余行,无菌缸 -1/Z2530,1598447,整行,,1.0/16.0/16.0,,13,
5月,肛肠科,多余行,持针器-1/z1029,1598447,整行,,1.0/8.0/8.0,,14,
5月,肛肠科,多余行,换药碗-1/z2530,1598447,整行,,1.0/16.0/16.0,,15,
5月,肛肠科,多余行,剪刀(高温）-1/z1029,1598447,整行,,1.0/8.0/8.0,,16,
5月,肛肠科,多余行,消毒缸-4/w7050,1598447,整行,,1.0/22.0/22.0,,17,
5月,肛肠科,多余行,纱布/Z3044,1598861,整行,,3.0/4.0/12.0,,18,
5月,肛肠科,多余行,治疗盘器械,1599726,整行,,1.0/198.0/198.0,,19,
5月,肛肠科,多余行,方盘-1/z3044,1599726,整行,,1.0/16.0/16.0,,20,
5月,肛肠科,多余行,镊子缸-2/z2044,1599726,整行,,1.0/16.5/16.5,,21,
5月,肛肠科,多余行,镊子缸-2/z2044,1599726,整行,,1.0/16.5/16.5,,22,
5月,肛肠科,多余行,肛门镜-1/Z1526,1599726,整行,,1.0/11.0/11.0,,23,
5月,肛肠科,多余行,剪子盒-1/带盖z3032,1599726,整行,,1.0/16.0/16.0,,24,
5月,肛肠科,多余行,消毒缸-4/w7050,1599726,整行,,1.0/22.0/22.0,,25,
5月,肛肠科,多余行,小剪刀8筐1/W7050,1599726,整行,,1.0/49.5/49.5,,26,
5月,肛肠科,汇总不一致-总价,肛肠科,,总价,4763.5,4960.5,8,8,
5月,胃肠镜室,多余行,中单/w9050,1598865,整行,,5.0/30.0/150.0,,9,
5月,胃肠镜室,多余行,开口器-1/Z1026,1599295,整行,,1.0/8.0/8.0,,10,
5月,胃肠镜室,汇总不一致-总价,胃肠镜室,,总价,475.0,633.0,8,8,
6月,外科,缺失行,外科缝合包,1616007,整行,12.0/33.0/396.0,,28,,
6月,外科,缺失行,止血钳-1/z1029,1616007,整行,10.0/8.0/80.0,,29,,
6月,外科,缺失行,消毒缸-3/W7050,1616007,整行,2.0/16.5/33.0,,30,,
6月,外科,缺失行,棉球/z1526,1616007,整行,10.0/2.5/25.0,,31,,
6月,外科,多余行,外科缝合包,1606886,整行,,8.0/33.0/264.0,,9,
6月,外科,多余行,刮勺-1/z7534,1606886,整行,,1.0/8.0/8.0,,10,
6月,外科,多余行,镊子-1/z7526,1606886,整行,,3.0/8.0/24.0,,11,
6月,外科,多余行,止血钳-1/z1029,1606886,整行,,2.0/8.0/16.0,,12,
6月,外科,多余行,消毒缸-3/W7050,1606886,整行,,1.0/16.5/16.5,,13,
6月,外科,汇总不一致-总价,外科,,总价,1622.0,1416.5,8,8,
6月,妇科病房,缺失行,刮勺-1/z7534,1615477,整行,1.0/8.0/8.0,,43,,
6月,妇科病房,缺失行,病理剪-1/z1560,1615626,整行,1.0/25.0/25.0,,44,,
6月,妇科病房,缺失行,病理钳（低温）-1/z1560,1615626,整行,1.0/25.0/25.0,,45,,
6月,妇科病房,缺失行,宫腔镜，镜鞘-2件/（组合）双Z1555,1615626,整行,1.0/44.0/44.0,,46,,
6月,妇科病房,缺失行,剖包-3/w6050,1616003,整行,1.0/16.5/16.5,,47,,
6月,妇科病房,缺失行,消毒缸-3/W7050,1616003,整行,1.0/16.5/16.5,,48,,
6月,妇科病房,缺失行,中弯-1/z1026,1616383,整行,1.0/8.0/8.0,,49,,
6月,妇科病房,多余行,棉球大/z2032,1606490,整行,,1.0/4.0/4.0,,9,
6月,妇科病房,多余行,病理钳-1/z1560,1607046,整行,,1.0/25.0/25.0,,10,
6月,妇科病房,多余行,人流包,1607251,整行,,1.0/60.5/60.5,,11,
6月,妇科病房,多余行,阴道拉钩-2/Z2032,1607251,整行,,1.0/16.5/16.5,,12,
6月,妇科病房,多余行,产包,1607251,整行,,1.0/38.5/38.5,,13,
6月,妇科病房,多余行,消毒缸-3/W7050,1607251,整行,,1.0/16.5/16.5,,14,
6月,妇科病房,多余行,病理剪-1/z1560,1607800,整行,,1.0/25.0/25.0,,15,
6月,妇科病房,多余行,病理钳-1/z1560,1607800,整行,,1.0/25.0/25.0,,16,
6月,妇科病房,多余行,宫腔镜，镜鞘-2件/（组合）双Z1555,1607800,整行,,1.0/44.0/44.0,,17,
6月,妇科病房,汇总不一致-总价,妇科病房,,总价,1048.0,1160.0,8,8,
6月,妇科门诊,缺失行,取环包,1615478,整行,1.0/49.5/49.5,,39,,
6月,妇科门诊,缺失行,人流包,1616384,整行,1.0/60.5/60.5,,40,,
