月份,Sheet,问题类型,包名,发货单号,字段,原始值,处理后值,原始行号,处理后行号,说明
4月,周围血管（小箱）,字段不一致-单价,剪刀2止血钳1探针1/z1526,1596453,单价,27.5,22.0,11,11,原始按器械数×基础单价(27.5)计费；处理后按标准价(22)计费
4月,周围血管（小箱）,字段不一致-总价,剪刀2止血钳1探针1/z1526,1596453,总价,27.5,22.0,11,11,原始按器械数×基础单价(27.5)计费；处理后按标准价(22)计费
4月,周围血管（小箱）,字段不一致-单价,剪刀2止血钳1探针1/z1526,1598003,单价,27.5,22.0,12,12,原始按器械数×基础单价(27.5)计费；处理后按标准价(22)计费
4月,周围血管（小箱）,字段不一致-总价,剪刀2止血钳1探针1/z1526,1598003,总价,27.5,22.0,12,12,原始按器械数×基础单价(27.5)计费；处理后按标准价(22)计费
4月,周围血管（小箱）,字段不一致-单价,剪刀2止血钳1/z1526,1599345,单价,22.0,16.5,13,13,原始按器械数×基础单价(22)计费；处理后按标准价(16.5)计费
4月,周围血管（小箱）,字段不一致-总价,剪刀2止血钳1/z1526,1599345,总价,22.0,16.5,13,13,原始按器械数×基础单价(22)计费；处理后按标准价(16.5)计费
4月,周围血管（小箱）,汇总不一致-总价,周围血管（小箱）,,总价,107.0,90.5,8,8,
