sheet	row	orderNo	packName	packCount	unitPrice	ruleUnit	status	pricingRule
（一）手术室	2140	1609303	德美2号刨刀-1/双/Z2550	1	26.5	16.5	warning	校正价16.5
（一）手术室	2141	1609303	德美刨刀（高温）-1/Z2044	1	16.5	13.0	warning	高温纸塑袋20cm计费
（一）手术室	2193	1609610	DMD光源3号-1/W905060	1	28.0	35.0	warning	市五export DMD光源3号35
（一）手术室	2195	1609644	创伤1号机器人-4件（盒1）	1	27.5	88.0	warning	校正价88.0
（一）手术室	2197	1609644	棉球/Z1530	1	2.5	5.5	warning	敷料包(纸塑袋)+棉球——15cm
（一）手术室	2208	1609672	DMD光源1号-1/W905060	1	22.0	35.0	warning	市五export DMD光源1号35
（一）手术室	2238	1609734	胸外镜头-1（盒1）/W906050	1	11.0	35.0	warning	市五export 胸外镜头W90605035
（一）手术室	2243	1609740	西山骨动力1号-1/双/Z2530	1	26.5	16.5	warning	校正价16.5
（一）手术室	2318	1610097	胸外镜头-1（盒1）/W906050	1	11.0	35.0	warning	市五export 胸外镜头W90605035
（一）手术室	2325	1610163	西山骨动力1号-1/双/Z2530	1	26.5	16.5	warning	校正价16.5
（一）手术室	2336	1610227	德美刨刀（高温）-1/Z2044	1	16.5	13.0	warning	高温纸塑袋20cm计费
（二）手术室	848	1608149	旧轧皮机（2号）-2件盒1/W12050	1	22.0	16.5	warning	校正价16.5
（二）手术室	876	1608542	旧轧皮机（2号）-4盒1/W12050	1	33.0	27.5	warning	高温无纺布计费
ICU	12	1602962	支撑喉镜1（配件4）/Z双3060	1	300.0	88.0	warning	低温纸塑袋(双)30cm阶梯计费
供应室	11	1602079	棉球/Z1530	60	2.5	5.5	warning	敷料包(纸塑袋)+棉球——15cm
口内	30	1602095	成型片-5/Z7520	1	27.5	8.0	warning	高温纸塑袋10cm计费
口内	86	1603210	成型片-5/Z7520	1	27.5	8.0	warning	高温纸塑袋10cm计费
口内	189	1605111	成型片-5/Z7520	1	27.5	8.0	warning	高温纸塑袋10cm计费
口内	230	1605939	成型片-5/Z7520	1	27.5	8.0	warning	高温纸塑袋10cm计费
口内	332	1607530	成型片-5/Z7520	1	27.5	8.0	warning	高温纸塑袋10cm计费
口内	379	1608579	成型片-5/Z7520	1	27.5	8.0	warning	高温纸塑袋10cm计费
口内	464	1610048	成型片-5/Z7520	1	27.5	8.0	warning	高温纸塑袋10cm计费
妇产科	10	1606421	张长青超声刀线-2件/Z2535	1	66.0	44.0	warning	校正价44.0
烧伤二科	23	1604274	支气管软镜-5件/W12050	1	300.0	88.0	warning	低温无纺布阶梯计费
眼科门诊	46	1610133	眼科缝合包	1	22.0	27.5	warning	高温无纺布计费
耳鼻喉手术室	18	1606077	鼻窦镜-6号/双Z1040	1	35.0	22.0	warning	低温纸塑袋(双)10cm阶梯计费
耳鼻喉门诊	46	1606076	枪状镊-7/Z1530	1	38.5	33.0	warning	高温纸塑袋15cm计费
骨科（送一手）	55	1607242	骨四1 宋晓辉韧带咬钳 2件/W605060	1	11.0	16.5	warning	校正价16.5
