月份,Sheet,问题类型,包名,发货单号,字段,原始值,处理后值,原始行号,处理后行号,说明
1月,一手调偏瘫,多余行,偏瘫陈冲显微器械-15件（盒1）,1570102,整行,,1.0/88.0/88.0,,9,
1月,一手调偏瘫,多余行,偏瘫陈冲显微器械-15件（盒1）,1570908,整行,,1.0/88.0/88.0,,10,
1月,一手调偏瘫,多余行,偏瘫陈冲显微器械-15件（盒1）,1571216,整行,,1.0/88.0/88.0,,11,
1月,一手调偏瘫,多余行,偏瘫陈冲显微器械-15件（盒1）,1574013,整行,,1.0/88.0/88.0,,12,
1月,一手调偏瘫,多余行,偏瘫陈冲显微器械-15件（盒1）,1574683,整行,,1.0/88.0/88.0,,13,
1月,一手调偏瘫,多余行,偏瘫陈冲显微器械-15件（盒1）,1575082,整行,,1.0/88.0/88.0,,14,
1月,一手调偏瘫,多余行,偏瘫陈冲显微器械-15件（盒1）,1575928,整行,,1.0/88.0/88.0,,15,
1月,一手调骨一（一）,多余行,聂广辰专用解剖剪-1/Z1029,1569440,整行,,2.0/8.0/16.0,,9,
1月,一手调骨一（一）,多余行,骨一薛岩撑开器-1/Z1526,1569442,整行,,2.0/11.0/22.0,,10,
1月,一手调骨一（一）,多余行,聂广辰专用解剖剪-1/Z1029,1569519,整行,,1.0/8.0/8.0,,11,
1月,一手调骨一（一）,多余行,聂广辰专用解剖剪-1/Z1029,1569683,整行,,1.0/8.0/8.0,,12,
1月,一手调骨一（一）,多余行,聂广辰专用解剖剪-1/Z1029,1570109,整行,,2.0/8.0/16.0,,13,
1月,一手调骨一（一）,多余行,聂广辰专用解剖剪-1/Z1029,1570328,整行,,1.0/8.0/8.0,,14,
1月,一手调骨一（一）,多余行,骨一薛岩撑开器-1/Z1526,1570485,整行,,2.0/11.0/22.0,,15,
1月,一手调骨一（一）,多余行,薛岩手科凿子-5/Z6050,1570862,整行,,1.0/27.5/27.5,,16,
1月,一手调骨一（一）,多余行,聂广辰专用解剖剪-1/Z1029,1570908,整行,,1.0/8.0/8.0,,17,
1月,一手调骨一（一）,多余行,聂广辰专用解剖剪-1/Z1029,1571055,整行,,1.0/8.0/8.0,,18,
1月,一手调骨一（一）,多余行,聂广辰专用解剖剪-1/Z1029,1571209,整行,,1.0/8.0/8.0,,19,
1月,一手调骨一（一）,多余行,聂广辰专用解剖剪-1/Z1029,1571216,整行,,1.0/8.0/8.0,,20,
1月,一手调骨一（一）,多余行,聂广辰专用剪刀-1/Z1029,1571080,整行,,1.0/8.0/8.0,,21,
1月,一手调骨一（一）,多余行,骨一薛岩撑开器-1/Z1526,1571407,整行,,1.0/11.0/11.0,,22,
1月,一手调骨一（一）,多余行,聂广辰专用剪刀-1/Z1029,1571407,整行,,1.0/8.0/8.0,,23,
1月,一手调骨一（一）,多余行,聂广辰专用解剖剪-1/Z1029,1571670,整行,,1.0/8.0/8.0,,24,
1月,一手调骨一（一）,多余行,聂广辰专用剪刀-1/Z1029,1572656,整行,,1.0/8.0/8.0,,25,
1月,一手调骨一（一）,多余行,聂广辰专用解剖剪-1/Z1029,1573047,整行,,1.0/8.0/8.0,,26,
1月,一手调骨一（一）,多余行,聂广辰专用解剖剪-1/Z1029,1573134,整行,,2.0/8.0/16.0,,27,
1月,一手调骨一（一）,多余行,聂广辰专用解剖剪-1/Z1029,1573945,整行,,1.0/8.0/8.0,,28,
1月,一手调骨一（一）,多余行,聂广辰专用解剖剪-1/Z1029,1574013,整行,,1.0/8.0/8.0,,29,
1月,一手调骨一（一）,多余行,聂广辰专用剪刀-1/Z1029,1573862,整行,,1.0/8.0/8.0,,30,
1月,一手调骨一（一）,多余行,骨一薛岩撑开器-1/Z1526,1574230,整行,,2.0/11.0/22.0,,31,
1月,一手调骨一（一）,多余行,薛岩手科凿子-5/Z6050,1574230,整行,,1.0/27.5/27.5,,32,
1月,一手调骨一（一）,多余行,骨一薛岩撑开器-1/Z1526,1574348,整行,,1.0/11.0/11.0,,33,
1月,一手调骨一（一）,多余行,聂广辰专用剪刀-1/Z1029,1574365,整行,,1.0/8.0/8.0,,34,
1月,一手调骨一（一）,多余行,聂广辰专用剪刀-1/Z1029,1575320,整行,,1.0/8.0/8.0,,35,
1月,一手调骨一（一）,多余行,聂广辰专用剪刀-1/Z1029,1575520,整行,,1.0/8.0/8.0,,36,
1月,一手调骨一（一）,多余行,聂广辰专用剪刀-1/Z1029,1575913,整行,,1.0/8.0/8.0,,37,
1月,一手调骨一（一）,多余行,聂广辰专用剪刀-1/Z1029,1576218,整行,,1.0/8.0/8.0,,38,
1月,一手调骨一（一）,多余行,骨一薛岩撑开器-1/Z1526,1576591,整行,,1.0/11.0/11.0,,39,
1月,一手调骨一（一）,多余行,聂广辰专用剪刀-1/Z1029,1576591,整行,,1.0/8.0/8.0,,40,
1月,一手调骨一（一）,多余行,聂广辰专用剪刀-1/Z1029,1577170,整行,,1.0/8.0/8.0,,41,
1月,一手调骨九器械,多余行,鞠超杰剪线器-1/W605060,1569519,整行,,1.0/16.5/16.5,,9,
1月,一手调骨九器械,多余行,鞠超杰微骨折-4件/W605060,1569519,整行,,1.0/22.0/22.0,,10,
1月,一手调骨九器械,多余行,鞠超杰剪线器-1/W605060,1570465,整行,,1.0/16.5/16.5,,11,
1月,一手调骨九器械,多余行,鞠定向器-2件/W505060,1570465,整行,,1.0/16.5/16.5,,12,
1月,一手调骨九器械,多余行,鞠超杰剪线器-1/W605060,1571081,整行,,1.0/16.5/16.5,,13,
1月,一手调骨九器械,多余行,鞠超杰水管4503-2件/W505060,1571141,整行,,1.0/16.5/16.5,,14,
1月,一手调骨九器械,多余行,鞠超杰水管4503-2件/W505060,1571584,整行,,1.0/16.5/16.5,,15,
1月,一手调骨九器械,多余行,鞠超杰水管4503-2件/W505060,1572814,整行,,1.0/16.5/16.5,,16,
1月,一手调骨九器械,多余行,鞠超杰剪刀-1/Z1026,1573945,整行,,1.0/8.0/8.0,,17,
1月,一手调骨九器械,多余行,鞠超杰肩钩-3/W605060,1573945,整行,,1.0/16.5/16.5,,18,
1月,一手调骨九器械,多余行,鞠超杰肩钩-3/W605060,1574950,整行,,1.0/16.5/16.5,,19,
1月,一手调骨九器械,多余行,鞠超杰剪线器-1/W605060,1575272,整行,,1.0/16.5/16.5,,20,
1月,一手调骨九器械,多余行,鞠超杰剪线器-1/W605060,1576596,整行,,1.0/16.5/16.5,,21,
1月,一手调骨六,多余行,李娜肩关节镜组件-20件（盒1）/W15050,1569158,整行,,1.0/115.5/115.5,,9,
1月,一手调骨六,多余行,骨六李娜试用水管-2件/W505060,1569782,整行,,1.0/16.5/16.5,,10,
1月,一手调骨六,多余行,房玉利肩器械-21件(盒1),1570059,整行,,1.0/121.0/121.0,,11,
1月,一手调骨六,多余行,房水管-2件/w4050,1570122,整行,,1.0/16.5/16.5,,12,
1月,一手调骨六,多余行,李娜半月板工具 -2件/W605060,1570488,整行,,1.0/16.5/16.5,,13,
1月,一手调骨六,多余行,房玉利肩器械-21件(盒1),1570531,整行,,1.0/121.0/121.0,,14,
1月,一手调骨六,多余行,李娜剪线器-1/W605060,1570531,整行,,1.0/16.5/16.5,,15,
1月,一手调骨六,多余行,李娜威高4.5 -2件/W705060,1570531,整行,,1.0/16.5/16.5,,16,
1月,一手调骨六,多余行,骨六王长明持针器-1/W505060,1570836,整行,,2.0/16.5/33.0,,17,
1月,一手调骨六,多余行,李娜肩关节镜组件-20件（盒1）/W15050,1570866,整行,,1.0/115.5/115.5,,18,
1月,一手调骨六,多余行,李娜威高4.5 -2件/W705060,1570866,整行,,1.0/16.5/16.5,,19,
1月,一手调骨六,多余行,李娜威高4.75-2/W6050,1570866,整行,,1.0/16.5/16.5,,20,
1月,一手调骨六,多余行,李娜肩关节镜组件-20件（盒1）/W15050,1571141,整行,,1.0/115.5/115.5,,21,
1月,一手调骨六,多余行,李娜肩关节镜组件-20件（盒1）/W15050,1571584,整行,,1.0/115.5/115.5,,22,
1月,一手调骨六,多余行,骨六李娜试用水管-2件/W505060,1572814,整行,,1.0/16.5/16.5,,23,
1月,一手调骨六,多余行,房水管-2件/w4050,1574927,整行,,1.0/16.5/16.5,,24,
1月,一手调骨六,多余行,房水管-2件/w4050,1575469,整行,,1.0/16.5/16.5,,25,
1月,一手调骨六,多余行,房玉立取腱钳-1件/W5060,1576537,整行,,1.0/16.5/16.5,,26,
1月,一手调骨四,多余行,骨四宋晓辉椎间孔器械,1572814,整行,,1.0/176.0/176.0,,9,
1月,一手调骨四,多余行,骨四宋晓辉椎间孔器械,1573340,整行,,1.0/181.5/181.5,,10,
1月,全科借包,多余行,切开包-8件,1569188,整行,,1.0/44.0/44.0,,9,
1月,口内借包,多余行,棉球/Z1530,1572693,整行,,10.0/2.5/25.0,,9,
1月,口外借包,多余行,棉球/Z1530,1572693,整行,,10.0/2.5/25.0,,9,
1月,外二低温,多余行,五官电钻-1,1574367,整行,,1.0/30.0/30.0,,9,
1月,外二低温,多余行,五官电钻-1,1574701,整行,,1.0/30.0/30.0,,10,
1月,外二低温,多余行,五官电钻-1,1575006,整行,,1.0/30.0/30.0,,11,
1月,外二借包,多余行,切开包-8件,1571409,整行,,2.0/44.0/88.0,,9,
1月,妇产科低温,多余行,气腹管1单极线1/Z3045,1570488,整行,,1.0/44.0/44.0,,9,
1月,妇产科低温,多余行,外妇通用光源线-1/Z2545,1570488,整行,,1.0/30.0/30.0,,10,
1月,妇产科低温,多余行,镜头-腹腔镜30°-1/W9050,1570488,整行,,1.0/35.0/35.0,,11,
1月,妇产科低温,多余行,妇腔镜器械-18（铁帽3胶帽8）,1570531,整行,,1.0/300.0/300.0,,12,
1月,妇产科低温,多余行,妇产科张长青常备超声刀线-3件Z2030,1571537,整行,,1.0/66.0/66.0,,13,
1月,妇产科低温,多余行,气腹管1单极线1/Z3045,1571537,整行,,1.0/44.0/44.0,,14,
1月,妇产科低温,多余行,外妇通用光源线-1/Z2545,1571537,整行,,1.0/30.0/30.0,,15,
1月,妇产科低温,多余行,镜头-腹腔镜30°-1/W9050,1571537,整行,,1.0/35.0/35.0,,16,
1月,妇产科低温,多余行,妇腔镜器械-18（铁帽3胶帽8）,1571667,整行,,1.0/300.0/300.0,,17,
1月,妇产科低温,多余行,妇产科张长青常备超声刀线-3件Z2030,1572060,整行,,1.0/66.0/66.0,,18,
1月,妇产科低温,多余行,气腹管1单极线1/Z3045,1572060,整行,,1.0/44.0/44.0,,19,
1月,妇产科低温,多余行,外妇通用光源线-1/Z2545,1572060,整行,,1.0/30.0/30.0,,20,
1月,妇产科低温,多余行,妇腔镜器械-17（铁帽3胶帽8）,1572060,整行,,1.0/300.0/300.0,,21,
1月,妇产科低温,多余行,镜头-腹腔镜30°-1/W9050,1572060,整行,,1.0/35.0/35.0,,22,
1月,妇产科低温,多余行,气腹管1单极线1/Z3045,1572346,整行,,1.0/44.0/44.0,,23,
1月,妇产科低温,多余行,外妇通用光源线-1/Z2545,1572346,整行,,1.0/30.0/30.0,,24,
1月,妇产科低温,多余行,镜头-腹腔镜30°-1/W9050,1572346,整行,,1.0/35.0/35.0,,25,
1月,妇产科低温,多余行,无损伤钳-1/Z2550,1572408,整行,,1.0/30.0/30.0,,26,
1月,妇产科低温,多余行,妇腔镜器械-17（铁帽3胶帽8）,1572408,整行,,1.0/300.0/300.0,,27,
1月,急诊借包,多余行,切开包-8件,1569444,整行,,4.0/44.0/176.0,,9,
1月,急诊借包,多余行,切开包-8件,1569524,整行,,1.0/44.0/44.0,,10,
1月,急诊借包,多余行,切开包-8件,1570466,整行,,4.0/44.0/176.0,,11,
1月,急诊借包,多余行,切开包-8件,1570763,整行,,3.0/44.0/132.0,,12,
1月,急诊借包,多余行,气管套管9号-3件/Z1020,1571082,整行,,1.0/16.5/16.5,,13,
1月,急诊借包,多余行,切开包-8件,1571124,整行,,4.0/44.0/176.0,,14,
1月,急诊借包,多余行,切开包-8件,1571597,整行,,11.0/44.0/484.0,,15,
1月,急诊借包,多余行,切开包-8件,1571967,整行,,6.0/44.0/264.0,,16,
1月,急诊借包,多余行,切开包-8件,1572064,整行,,1.0/44.0/44.0,,17,
1月,急诊借包,多余行,切开包-8件,1572364,整行,,3.0/44.0/132.0,,18,
1月,急诊借包,多余行,切开包-8件,1572693,整行,,2.0/44.0/88.0,,19,
1月,急诊借包,多余行,切开包-8件,1572740,整行,,1.0/44.0/44.0,,20,
1月,急诊借包,多余行,切开包-8件,1573091,整行,,1.0/44.0/44.0,,21,
1月,急诊借包,多余行,切开包-8件,1573336,整行,,4.0/44.0/176.0,,22,
1月,急诊借包,多余行,切开包-8件,1573420,整行,,3.0/44.0/132.0,,23,
1月,急诊借包,多余行,切开包-8件,1573916,整行,,4.0/44.0/176.0,,24,
1月,急诊借包,多余行,切开包-8件,1574268,整行,,6.0/44.0/264.0,,25,
1月,急诊借包,多余行,切开包-8件,1574596,整行,,4.0/44.0/176.0,,26,
1月,急诊借包,多余行,切开包-8件,1575000,整行,,1.0/44.0/44.0,,27,
1月,急诊借包,多余行,切开包-8件,1575259,整行,,5.0/44.0/220.0,,28,
1月,急诊借包,多余行,切开包-8件,1575436,整行,,7.0/44.0/308.0,,29,
1月,急诊借包,多余行,切开包-8件,1575533,整行,,1.0/44.0/44.0,,30,
1月,急诊借包,多余行,切开包-8件,1575920,整行,,2.0/44.0/88.0,,31,
1月,急诊借包,多余行,切开包-8件,1576171,整行,,2.0/44.0/88.0,,32,
1月,急诊借包,多余行,切开包-8件,1576204,整行,,1.0/44.0/44.0,,33,
1月,急诊借包,多余行,切开包-8件,1577172,整行,,2.0/44.0/88.0,,34,
1月,烧伤三科（送二手）,多余行,肖啸垫板蓝-1/z1520,1574372,整行,,1.0/11.0/11.0,,9,
1月,烧伤科（送二手）,缺失行,肖啸垫板蓝-1/z1520,1574372,整行,1.0/11.0/11.0,,9,,
1月,眼门借包,多余行,孔巾,1574953,整行,,10.0/2.5/25.0,,9,
1月,耳门借包,多余行,棉球/Z1530,1572693,整行,,10.0/2.5/25.0,,9,
1月,耳鼻喉手术室,字段不一致-单价,鼻窦内镜4号-1件/Z7545,1572066,单价,35.0,22.0,28,28,原始按器械数×基础单价(35)计费；处理后按标准价(22)计费
1月,耳鼻喉手术室,字段不一致-总价,鼻窦内镜4号-1件/Z7545,1572066,总价,35.0,22.0,28,28,原始按器械数×基础单价(35)计费；处理后按标准价(22)计费
1月,耳鼻喉手术室,汇总不一致-总价,耳鼻喉手术室,,总价,1178.0,1165.0,8,8,
1月,肾内借包,多余行,切开包-8件,1569648,整行,,3.0/44.0/132.0,,9,
1月,胸外低温,多余行,胸外光源线-1件/Z2530,1571216,整行,,1.0/30.0/30.0,,9,
1月,胸外低温,多余行,（胸外）胸腔镜镜头-1/W9050,1571216,整行,,1.0/35.0/35.0,,10,
1月,胸外借包,多余行,切开包-8件,1571499,整行,,5.0/44.0/220.0,,9,
1月,骨一一借包,多余行,切开包-8件,1570019,整行,,2.0/44.0/88.0,,9,
1月,骨一（一）低温,多余行,史赛克无线摆锯-4/Z2030,1569211,整行,,1.0/88.0/88.0,,9,
1月,骨一（一）低温,多余行,骨一薛岩医生器械-4件/双Z2025,1569772,整行,,1.0/88.0/88.0,,10,
1月,骨一（一）低温,多余行,五官电钻-1,1575052,整行,,2.0/30.0/60.0,,11,
1月,骨三低温,多余行,史赛克无线摆锯-4/Z2030,1571164,整行,,1.0/88.0/88.0,,9,
1月,骨三低温,多余行,新史赛克手控加件-1,1573340,整行,,1.0/22.0/22.0,,10,
1月,骨九低温,多余行,旧2刨刀-1/Z3040,1569111,整行,,1.0/35.0/35.0,,9,
1月,骨九低温,多余行,鞠超杰缝合钩导丝-1,1569111,整行,,2.0/22.0/44.0,,10,
1月,骨九低温,多余行,施乐辉刨刀-1/z2530,1569111,整行,,1.0/30.0/30.0,,11,
1月,骨九低温,多余行,新1镜头-3件(无转换帽)/W9050,1569111,整行,,1.0/66.0/66.0,,12,
1月,骨九低温,多余行,新2镜头-3件(带转换帽)/W705060,1569111,整行,,1.0/66.0/66.0,,13,
1月,骨九低温,多余行,新3光源-1（带盒两件）/W12050,1569111,整行,,1.0/35.0/35.0,,14,
1月,骨九低温,多余行,新4光源-1（带盒两件）/W12050,1569111,整行,,1.0/35.0/35.0,,15,
1月,骨九低温,多余行,房试用镜头-1/双/Z1550,1569519,整行,,1.0/35.0/35.0,,16,
1月,骨九低温,多余行,鞠超杰-肩钩-5件/Z1030,1569519,整行,,1.0/88.0/88.0,,17,
1月,骨九低温,多余行,刨刀-房玉立/Z2545,1569519,整行,,1.0/30.0/30.0,,18,
1月,骨九低温,多余行,刨刀线-膝关节-旧1/Z2545,1569519,整行,,1.0/44.0/44.0,,19,
1月,骨九低温,多余行,施乐辉刨刀-1/z2530,1569519,整行,,1.0/30.0/30.0,,20,
1月,骨九低温,多余行,475机器人-7件（带盒8件）,1569519,整行,,1.0/132.0/132.0,,21,
1月,骨九低温,多余行,新5光源-1件（盒1）/W905060,1569519,整行,,1.0/35.0/35.0,,22,
1月,骨九低温,多余行,德美4K镜头（1号）-3件/W705060,1569519,整行,,1.0/66.0/66.0,,23,
1月,骨九低温,多余行,新1光源-1（带盒两件）/W12050,1569519,整行,,1.0/35.0/35.0,,24,
1月,骨九低温,多余行,新1镜头-3件(无转换帽)/W9050,1569519,整行,,1.0/66.0/66.0,,25,
1月,骨九低温,多余行,新2镜头-3件(带转换帽)/W705060,1569519,整行,,1.0/66.0/66.0,,26,
1月,骨九低温,多余行,新3光源-1（带盒两件）/W12050,1569519,整行,,1.0/35.0/35.0,,27,
1月,骨九低温,多余行,光源线-膝镜通用-1/Z2540,1569580,整行,,1.0/30.0/30.0,,28,
1月,骨九低温,多余行,旧2刨刀-1/Z3040,1569580,整行,,1.0/35.0/35.0,,29,
1月,骨九低温,多余行,施乐辉刨刀-1/z2530,1569685,整行,,1.0/30.0/30.0,,30,
1月,骨九低温,多余行,新5光源-1件（盒1）/W905060,1569685,整行,,1.0/35.0/35.0,,31,
1月,骨九低温,多余行,新1镜头-3件(无转换帽)/W9050,1569685,整行,,1.0/66.0/66.0,,32,
1月,骨九低温,多余行,刨刀-房玉立/Z2545,1569745,整行,,1.0/30.0/30.0,,33,
1月,骨九低温,多余行,新2镜头-3件(带转换帽)/W705060,1569745,整行,,1.0/66.0/66.0,,34,
1月,骨九低温,多余行,新4光源-1（带盒两件）/W12050,1569745,整行,,1.0/35.0/35.0,,35,
1月,骨九低温,多余行,旧2刨刀-1/Z3040,1569956,整行,,1.0/35.0/35.0,,36,
1月,骨九低温,多余行,鞠超杰-肩钩-5件/Z1030,1569956,整行,,1.0/88.0/88.0,,37,
1月,骨九低温,多余行,新1镜头-3件(无转换帽)/W9050,1569956,整行,,1.0/66.0/66.0,,38,
1月,骨九低温,多余行,新3光源-1（带盒两件）/W12050,1569956,整行,,1.0/35.0/35.0,,39,
1月,骨九低温,多余行,德美4K光源（3号）-1/W905060,1570009,整行,,1.0/35.0/35.0,,40,
1月,骨九低温,多余行,德美4K镜头（1号）-3件/W705060,1570009,整行,,1.0/66.0/66.0,,41,
1月,骨九低温,多余行,德美4K光源（1号）-1/W905060,1570092,整行,,1.0/35.0/35.0,,42,
1月,骨九低温,多余行,德美4K镜头（3号）-3/W705060,1570092,整行,,1.0/66.0/66.0,,43,
1月,骨九低温,多余行,德美4K光源（3号）-1/W905060,1570383,整行,,1.0/35.0/35.0,,44,
1月,骨九低温,多余行,德美4K镜头4号-4件/W905060,1570383,整行,,1.0/88.0/88.0,,45,
1月,骨九低温,多余行,德美4K光源（2号）-1/W905060,1570427,整行,,1.0/35.0/35.0,,46,
1月,骨九低温,多余行,475机器人-7件（带盒8件）,1570488,整行,,1.0/132.0/132.0,,47,
1月,骨九低温,多余行,德美4K光源（1号）-1/W905060,1570531,整行,,1.0/35.0/35.0,,48,
1月,骨九低温,多余行,德美4K镜头（2号）-4/W705060,1570531,整行,,1.0/88.0/88.0,,49,
1月,骨九低温,多余行,光源线-膝关节-旧1/Z2545,1570536,整行,,1.0/30.0/30.0,,50,
1月,骨九低温,多余行,施乐辉刨刀-1/z2530,1570536,整行,,1.0/30.0/30.0,,51,
1月,骨九低温,多余行,于洪文镜头-1/W6050,1570536,整行,,1.0/35.0/35.0,,52,
1月,骨九低温,多余行,德美德光源-1/W605060,1570920,整行,,1.0/35.0/35.0,,53,
1月,骨九低温,多余行,德美德镜头-1/双Z1550,1570920,整行,,1.0/35.0/35.0,,54,
1月,骨九低温,多余行,德美德刨刀-1/Z2550,1570920,整行,,1.0/30.0/30.0,,55,
1月,骨九低温,多余行,德美德水管-2/Z1026,1570920,整行,,1.0/44.0/44.0,,56,
1月,骨九低温,多余行,德美4K光源（3号）-1/W905060,1570920,整行,,1.0/35.0/35.0,,57,
1月,骨九低温,多余行,德美4K镜头（2号）-4/W705060,1570920,整行,,1.0/88.0/88.0,,58,
1月,骨九低温,多余行,德美4K光源（1号）-1/W905060,1571053,整行,,1.0/35.0/35.0,,59,
1月,骨九低温,多余行,德美4K镜头（3号）-3/W705060,1571053,整行,,1.0/66.0/66.0,,60,
1月,骨九低温,多余行,德美德光源-1/W605060,1571116,整行,,1.0/35.0/35.0,,61,
1月,骨九低温,多余行,德美德镜头-1/双Z1550,1571116,整行,,1.0/35.0/35.0,,62,
1月,骨九低温,多余行,德美德刨刀-1/Z2550,1571116,整行,,1.0/30.0/30.0,,63,
1月,骨九低温,多余行,德美德水管-2/Z1026,1571116,整行,,1.0/44.0/44.0,,64,
1月,骨九低温,多余行,光源线-膝关节-旧1/Z2545,1571116,整行,,1.0/30.0/30.0,,65,
1月,骨九低温,多余行,刨刀线-膝关节-旧1/Z2545,1571116,整行,,1.0/44.0/44.0,,66,
1月,骨九低温,多余行,膝关节镜-鞠超杰/W9050,1571116,整行,,1.0/35.0/35.0,,67,
1月,骨九低温,多余行,373机器人-7件（带盒8件）,1571419,整行,,1.0/132.0/132.0,,68,
1月,骨九低温,多余行,德美德镜头-1/双Z1550,1571493,整行,,1.0/35.0/35.0,,69,
1月,骨九低温,多余行,德美德水管-2/Z1026,1571493,整行,,1.0/44.0/44.0,,70,
1月,骨九低温,多余行,光源线-膝镜通用-1/Z2540,1571493,整行,,1.0/30.0/30.0,,71,
1月,骨九低温,多余行,旧2刨刀-1/Z3040,1571493,整行,,1.0/35.0/35.0,,72,
1月,骨九低温,多余行,德美德光源-1/W605060,1571537,整行,,1.0/35.0/35.0,,73,
1月,骨九低温,多余行,德美德刨刀-1/Z2550,1571537,整行,,1.0/30.0/30.0,,74,
1月,骨九低温,多余行,光源线-膝关节-旧1/Z2545,1571537,整行,,1.0/30.0/30.0,,75,
1月,骨九低温,多余行,鞠超杰-肩钩-5件/Z1030,1571537,整行,,1.0/88.0/88.0,,76,
1月,骨九低温,多余行,刨刀线-膝关节-旧1/Z2545,1571537,整行,,1.0/44.0/44.0,,77,
1月,骨九低温,多余行,德美4K镜头（2号）-4/W705060,1571537,整行,,1.0/88.0/88.0,,78,
1月,骨九低温,多余行,鞠超杰镜头-1件/W9050,1571537,整行,,1.0/35.0/35.0,,79,
1月,骨九低温,多余行,218机器人-7件（带盒8件）,1571903,整行,,1.0/132.0/132.0,,80,
1月,骨九低温,多余行,德美4K光源（1号）-1/W905060,1571980,整行,,1.0/35.0/35.0,,81,
1月,骨九低温,多余行,德美4K镜头（2号）-4/W705060,1571980,整行,,1.0/88.0/88.0,,82,
1月,骨九低温,多余行,德美德光源-1/W905060,1571999,整行,,1.0/35.0/35.0,,83,
1月,骨九低温,多余行,德美德刨刀-1/Z2550,1571999,整行,,1.0/30.0/30.0,,84,
1月,骨九低温,多余行,德美德1号镜头3件（盒1）/W705060,1571999,整行,,1.0/66.0/66.0,,85,
1月,骨九低温,多余行,213机器人-8件（带盒9件）,1572408,整行,,1.0/154.0/154.0,,86,
1月,骨九低温,多余行,218机器人-7件（带盒8件）,1572408,整行,,1.0/132.0/132.0,,87,
1月,骨九低温,多余行,德美4K光源（3号）-1/W905060,1572588,整行,,1.0/35.0/35.0,,88,
1月,骨九低温,多余行,德美4K镜头4号-4件/W905060,1572588,整行,,1.0/88.0/88.0,,89,
1月,骨九低温,多余行,刨刀线-膝关节-旧1/Z2545,1572692,整行,,1.0/44.0/44.0,,90,
1月,骨九低温,多余行,德美德光源2号-1（带盒）,1572692,整行,,1.0/35.0/35.0,,91,
1月,骨九低温,多余行,德美德2号镜头3件/W705060,1572692,整行,,1.0/66.0/66.0,,92,
1月,骨九低温,多余行,德美德4号镜头3件/W705060,1572711,整行,,1.0/66.0/66.0,,93,
1月,骨九低温,多余行,德美德光源4号-1/W705060,1572743,整行,,1.0/35.0/35.0,,94,
1月,骨九低温,多余行,德美德刨刀-1/Z2550,1572743,整行,,1.0/30.0/30.0,,95,
1月,骨九低温,多余行,旧2刨刀-1/Z3040,1572743,整行,,1.0/35.0/35.0,,96,
1月,骨九低温,多余行,德美4K光源（2号）-1/W905060,1572743,整行,,1.0/35.0/35.0,,97,
1月,骨九低温,多余行,德美4K镜头（3号）-3/W705060,1572743,整行,,1.0/66.0/66.0,,98,
1月,骨九低温,多余行,德美德3号镜头3件/W705060,1572743,整行,,1.0/66.0/66.0,,99,
1月,骨九低温,多余行,德美德光源3号-1/W905060,1572743,整行,,1.0/35.0/35.0,,100,
1月,骨九低温,多余行,施乐辉刨刀-1/z2530,1572814,整行,,1.0/30.0/30.0,,101,
1月,骨九低温,多余行,鞠超杰镜头-3件/W9050,1572814,整行,,1.0/66.0/66.0,,102,
1月,骨九低温,多余行,新1光源-1（带盒两件）/W12050,1572814,整行,,1.0/35.0/35.0,,103,
1月,骨九低温,多余行,德美德光源1号-1/W905060,1573340,整行,,1.0/35.0/35.0,,104,
1月,骨九低温,多余行,德美德刨刀-1/Z2550,1573340,整行,,1.0/30.0/30.0,,105,
1月,骨九低温,多余行,德美德光源2号-1（带盒）,1573340,整行,,1.0/35.0/35.0,,106,
1月,骨九低温,多余行,德美德2号镜头3件/W705060,1573340,整行,,1.0/66.0/66.0,,107,
1月,骨九低温,多余行,DMD光源1号-1/W905060,1573550,整行,,1.0/35.0/35.0,,108,
1月,骨九低温,多余行,DMD刨刀-1/Z2550,1573550,整行,,1.0/30.0/30.0,,109,
1月,骨九低温,多余行,DMD1号镜头3件（盒1）/W705060,1573550,整行,,1.0/66.0/66.0,,110,
1月,骨九低温,多余行,德美4K光源（1号）-1/W905060,1573645,整行,,1.0/35.0/35.0,,111,
1月,骨九低温,多余行,德美4K镜头（3号）-3/W705060,1573645,整行,,1.0/66.0/66.0,,112,
1月,骨九低温,多余行,DMD刨刀-1/Z2550,1573904,整行,,1.0/30.0/30.0,,113,
1月,骨九低温,多余行,DMD2号镜头3件/W705060,1573904,整行,,1.0/66.0/66.0,,114,
1月,骨九低温,多余行,德美德光源4号-1/W905060,1573904,整行,,1.0/35.0/35.0,,115,
1月,骨九低温,多余行,德美4K光源（2号）-1/W905060,1574280,整行,,1.0/35.0/35.0,,116,
1月,骨九低温,多余行,德美新3镜头-1件/W605060,1574280,整行,,1.0/35.0/35.0,,117,
1月,骨九低温,多余行,德美4K光源（4号）-1/Z2550,1574367,整行,,1.0/30.0/30.0,,118,
1月,骨九低温,多余行,德美新1刨刀-1/Z2550,1574367,整行,,1.0/30.0/30.0,,119,
1月,骨九低温,多余行,德美新1镜头-1件（盒1）,1574367,整行,,1.0/35.0/35.0,,120,
1月,骨九低温,多余行,德美4K光源（1号）-1/W905060,1574367,整行,,1.0/35.0/35.0,,121,
1月,骨九低温,多余行,德美4K镜头（2号）-4/W705060,1574367,整行,,1.0/88.0/88.0,,122,
1月,骨九低温,多余行,德美新2镜头-1件/W605060,1574367,整行,,1.0/35.0/35.0,,123,
