月份,Sheet,问题类型,包名,发货单号,字段,原始值,处理后值,原始行号,处理后行号,说明
5月,全部科室(汇总对比),多余行,无损伤抓钳-1/Z2060,1603364,整行,,2.0/28.0/56.0,,73,
5月,全部科室(汇总对比),多余行,穿刺器帽-1/Z7520,1605405,整行,,1.0/22.0/22.0,,131,
5月,全部科室(汇总对比),多余行,电切镜器材-4/Z2045,1605405,整行,,1.0/88.0/88.0,,132,
5月,全部科室(汇总对比),多余行,电切线-1/Z3040,1605405,整行,,1.0/35.0/35.0,,133,
5月,全部科室(汇总对比),多余行,镜头-1/双Z1550,1605405,整行,,1.0/28.0/28.0,,134,
5月,全部科室(汇总对比),汇总不一致-总价,妇产科,,总价,1521.0,1474.5,11,10,
5月,全部科室(汇总对比),汇总不一致-总价,手术室,,总价,16561.0,8196.0,8,8,
5月,全部科室(汇总对比),汇总不一致-总价,外科,,总价,2772.0,2244.0,8,8,
6月,全部科室(汇总对比),缺失行,电切器械包,1608280,整行,1.0/82.5/82.5,,13,,
6月,全部科室(汇总对比),缺失行,电切镜器材-4/Z2045,1608364,整行,1.0/88.0/88.0,,16,,
6月,全部科室(汇总对比),缺失行,电切线-1/Z3040,1608364,整行,1.0/35.0/35.0,,17,,
6月,全部科室(汇总对比),缺失行,镜头-1/双Z1550,1608364,整行,2.0/28.0/56.0,,19,,
6月,全部科室(汇总对比),字段不一致-单价,膀胱镜器械-3件/Z2060,1611465,单价,88.0,66.0,114,32,原始按器械数×基础单价(88)计费；处理后按标准价(66)计费
6月,全部科室(汇总对比),字段不一致-总价,膀胱镜器械-3件/Z2060,1611465,总价,88.0,66.0,114,32,原始按器械数×基础单价(88)计费；处理后按标准价(66)计费
6月,全部科室(汇总对比),缺失行,12度镜头-1/双/Z1550,1614229,整行,1.0/28.0/28.0,,208,,
6月,全部科室(汇总对比),缺失行,30度镜头-1/双/Z1550,1614229,整行,1.0/35.0/35.0,,209,,
6月,全部科室(汇总对比),缺失行,穿刺器（10mm）-1/Z1530,1614229,整行,1.0/25.0/25.0,,210,,
6月,全部科室(汇总对比),缺失行,穿刺器（5mm）-1/Z1530,1614229,整行,1.0/25.0/25.0,,211,,
6月,全部科室(汇总对比),缺失行,"穿刺器（5MM,10MM）-2/Z1532",1614229,整行,1.0/44.0/44.0,,212,,
6月,全部科室(汇总对比),缺失行,电凝钩1 导线1/Z2060,1614229,整行,1.0/44.0/44.0,,213,,
6月,全部科室(汇总对比),缺失行,电切镜器材-4/Z2045,1614229,整行,1.0/88.0/88.0,,214,,
6月,全部科室(汇总对比),缺失行,电切线-1/Z3040,1614229,整行,1.0/35.0/35.0,,215,,
6月,全部科室(汇总对比),缺失行,腹腔镜器械-6/Z2060,1614229,整行,1.0/110.0/110.0,,216,,
6月,全部科室(汇总对比),缺失行,气腹管-1/W7050,1614229,整行,1.0/35.0/35.0,,217,,
6月,全部科室(汇总对比),缺失行,双极钳1双极线1/z2060,1614229,整行,1.0/44.0/44.0,,218,,
6月,全部科室(汇总对比),缺失行,12度镜头-1/双/Z1550,1614608,整行,2.0/28.0/56.0,,227,,
6月,全部科室(汇总对比),缺失行,30度镜头-1/双/Z1550,1614608,整行,3.0/35.0/105.0,,228,,
6月,全部科室(汇总对比),缺失行,闭合夹-1/Z2060,1614608,整行,3.0/28.0/84.0,,229,,
6月,全部科室(汇总对比),缺失行,持针器（低温）-1/Z2060,1614608,整行,1.0/28.0/28.0,,230,,
6月,全部科室(汇总对比),缺失行,"穿刺器（5MM,10MM）-2/Z1532",1614608,整行,3.0/44.0/132.0,,231,,
6月,全部科室(汇总对比),缺失行,灯把-1/Z2535,1614608,整行,1.0/30.0/30.0,,232,,
6月,全部科室(汇总对比),缺失行,电凝钩1 导线1/Z2060,1614608,整行,1.0/44.0/44.0,,233,,
6月,全部科室(汇总对比),缺失行,电切镜器材-4/Z2045,1614608,整行,2.0/88.0/176.0,,234,,
6月,全部科室(汇总对比),缺失行,电切线-1/Z3040,1614608,整行,1.0/35.0/35.0,,235,,
6月,全部科室(汇总对比),缺失行,腹腔镜器械-6/Z2060,1614608,整行,3.0/110.0/330.0,,236,,
6月,全部科室(汇总对比),缺失行,气腹管-1/W7050,1614608,整行,3.0/35.0/105.0,,237,,
6月,全部科室(汇总对比),多余行,电切器械包,1608280,整行,,1.0/82.5/82.5,,6,
6月,全部科室(汇总对比),多余行,电切镜器材-4/Z2045,1608364,整行,,1.0/88.0/88.0,,7,
6月,全部科室(汇总对比),多余行,电切线-1/Z3040,1608364,整行,,1.0/35.0/35.0,,8,
6月,全部科室(汇总对比),多余行,镜头-1/双Z1550,1608364,整行,,2.0/28.0/56.0,,9,
6月,全部科室(汇总对比),多余行,12度镜头-1/双/Z1550,1614229,整行,,1.0/28.0/28.0,,45,
6月,全部科室(汇总对比),多余行,30度镜头-1/双/Z1550,1614229,整行,,1.0/35.0/35.0,,46,
6月,全部科室(汇总对比),多余行,穿刺器（10mm）-1/Z1530,1614229,整行,,1.0/25.0/25.0,,47,
6月,全部科室(汇总对比),多余行,穿刺器（5mm）-1/Z1530,1614229,整行,,1.0/25.0/25.0,,48,
6月,全部科室(汇总对比),多余行,"穿刺器（5MM,10MM）-2/Z1532",1614229,整行,,1.0/44.0/44.0,,49,
6月,全部科室(汇总对比),多余行,电凝钩1 导线1/Z2060,1614229,整行,,1.0/44.0/44.0,,50,
6月,全部科室(汇总对比),多余行,电切镜器材-4/Z2045,1614229,整行,,1.0/88.0/88.0,,51,
6月,全部科室(汇总对比),多余行,电切线-1/Z3040,1614229,整行,,1.0/35.0/35.0,,52,
6月,全部科室(汇总对比),多余行,腹腔镜器械-6/Z2060,1614229,整行,,1.0/110.0/110.0,,53,
6月,全部科室(汇总对比),多余行,气腹管-1/W7050,1614229,整行,,1.0/35.0/35.0,,54,
6月,全部科室(汇总对比),多余行,双极钳1双极线1/z2060,1614229,整行,,1.0/44.0/44.0,,55,
6月,全部科室(汇总对比),多余行,12度镜头-1/双/Z1550,1614608,整行,,2.0/28.0/56.0,,63,
6月,全部科室(汇总对比),多余行,30度镜头-1/双/Z1550,1614608,整行,,3.0/35.0/105.0,,64,
6月,全部科室(汇总对比),多余行,闭合夹-1/Z2060,1614608,整行,,3.0/28.0/84.0,,65,
6月,全部科室(汇总对比),多余行,持针器（低温）-1/Z2060,1614608,整行,,1.0/28.0/28.0,,66,
6月,全部科室(汇总对比),多余行,"穿刺器（5MM,10MM）-2/Z1532",1614608,整行,,3.0/44.0/132.0,,67,
6月,全部科室(汇总对比),多余行,灯把-1/Z2535,1614608,整行,,1.0/30.0/30.0,,68,
6月,全部科室(汇总对比),多余行,电凝钩1 导线1/Z2060,1614608,整行,,1.0/44.0/44.0,,69,
6月,全部科室(汇总对比),多余行,电切镜器材-4/Z2045,1614608,整行,,2.0/88.0/176.0,,70,
6月,全部科室(汇总对比),多余行,电切线-1/Z3040,1614608,整行,,1.0/35.0/35.0,,71,
6月,全部科室(汇总对比),多余行,腹腔镜器械-6/Z2060,1614608,整行,,3.0/110.0/330.0,,72,
6月,全部科室(汇总对比),多余行,气腹管-1/W7050,1614608,整行,,3.0/35.0/105.0,,73,
6月,全部科室(汇总对比),汇总不一致-总价,妇产科,,总价,1599.0,1359.5,11,9,
6月,全部科室(汇总对比),汇总不一致-总价,手术室,,总价,16651.5,8607.5,8,8,
6月,全部科室(汇总对比),汇总不一致-总价,外科,,总价,3205.5,3137.5,8,8,
