月份,Sheet,问题类型,包名,发货单号,字段,原始值,处理后值,原始行号,处理后行号,说明
4月,供应室,字段不一致-单价,器械包（纸塑袋）,1598970,单价,0.0,8.0,40,39,
4月,供应室,字段不一致-总价,器械包（纸塑袋）,1598970,总价,0.0,8.0,40,39,
4月,供应室,字段不一致-单价,器械包（无纺布）,1599429,单价,0.0,20.0,42,41,
4月,供应室,字段不一致-总价,器械包（无纺布）,1599429,总价,0.0,40.0,42,41,
4月,供应室,字段不一致-单价,敷料包（纸塑袋）,1599429,单价,0.0,8.0,43,42,
4月,供应室,字段不一致-总价,敷料包（纸塑袋）,1599429,总价,0.0,16.0,43,42,
4月,供应室,字段不一致-单价,敷料包（无纺布）,1599794,单价,0.0,20.0,44,43,
4月,供应室,字段不一致-总价,敷料包（无纺布）,1599794,总价,0.0,20.0,44,43,
4月,供应室,字段不一致-单价,敷料包（纸塑袋）,1599794,单价,0.0,8.0,45,44,
4月,供应室,字段不一致-总价,敷料包（纸塑袋）,1599794,总价,0.0,16.0,45,44,
4月,供应室,汇总不一致-总价,供应室,,总价,435.0,1196.0,11,10,
4月,手术室,字段不一致-单价,布包,1591665,单价,0.0,20.0,20,20,
4月,手术室,字段不一致-总价,布包,1591665,总价,0.0,20.0,20,20,
4月,手术室,字段不一致-单价,敷料包（无纺布）,1591665,单价,0.0,20.0,21,21,
4月,手术室,字段不一致-总价,敷料包（无纺布）,1591665,总价,0.0,100.0,21,21,
4月,手术室,字段不一致-单价,刷手包,1591665,单价,0.0,20.0,22,22,
4月,手术室,字段不一致-总价,刷手包,1591665,总价,0.0,40.0,22,22,
4月,手术室,字段不一致-单价,敷料包（无纺布）,1591961,单价,0.0,20.0,26,26,
4月,手术室,字段不一致-总价,敷料包（无纺布）,1591961,总价,0.0,60.0,26,26,
4月,手术室,字段不一致-单价,敷料包（无纺布）,1592703,单价,0.0,20.0,36,36,
4月,手术室,字段不一致-总价,敷料包（无纺布）,1592703,总价,0.0,60.0,36,36,
4月,手术室,字段不一致-单价,敷料包（无纺布）,1592976,单价,0.0,20.0,43,43,
4月,手术室,字段不一致-总价,敷料包（无纺布）,1592976,总价,0.0,80.0,43,43,
4月,手术室,字段不一致-单价,敷料包（无纺布）,1593463,单价,0.0,20.0,60,60,
4月,手术室,字段不一致-总价,敷料包（无纺布）,1593463,总价,0.0,20.0,60,60,
4月,手术室,字段不一致-单价,敷料包（无纺布）,1593804,单价,0.0,20.0,63,63,
4月,手术室,字段不一致-总价,敷料包（无纺布）,1593804,总价,0.0,220.0,63,63,
4月,手术室,字段不一致-单价,敷料包（无纺布）,1594803,单价,0.0,20.0,78,78,
4月,手术室,字段不一致-总价,敷料包（无纺布）,1594803,总价,0.0,40.0,78,78,
4月,手术室,字段不一致-单价,敷料包（无纺布）,1595194,单价,0.0,20.0,101,101,
4月,手术室,字段不一致-总价,敷料包（无纺布）,1595194,总价,0.0,100.0,101,101,
4月,手术室,字段不一致-单价,敷料包（无纺布）,1595953,单价,0.0,20.0,117,117,
4月,手术室,字段不一致-总价,敷料包（无纺布）,1595953,总价,0.0,120.0,117,117,
4月,手术室,字段不一致-单价,敷料包（无纺布）,1596912,单价,0.0,20.0,144,144,
4月,手术室,字段不一致-总价,敷料包（无纺布）,1596912,总价,0.0,80.0,144,144,
4月,手术室,字段不一致-单价,敷料包（无纺布）,1597235,单价,0.0,20.0,150,150,
4月,手术室,字段不一致-总价,敷料包（无纺布）,1597235,总价,0.0,160.0,150,150,
4月,手术室,字段不一致-单价,刷手包,1597698,单价,0.0,20.0,164,164,
4月,手术室,字段不一致-总价,刷手包,1597698,总价,0.0,20.0,164,164,
4月,手术室,字段不一致-单价,敷料包（无纺布）,1598033,单价,0.0,20.0,176,176,
4月,手术室,字段不一致-总价,敷料包（无纺布）,1598033,总价,0.0,100.0,176,176,
4月,手术室,字段不一致-单价,刷手包,1598033,单价,0.0,20.0,177,177,
4月,手术室,字段不一致-总价,刷手包,1598033,总价,0.0,20.0,177,177,
4月,手术室,字段不一致-单价,敷料包（无纺布）,1598971,单价,0.0,20.0,189,189,
4月,手术室,字段不一致-总价,敷料包（无纺布）,1598971,总价,0.0,140.0,189,189,
4月,手术室,字段不一致-单价,敷料包（无纺布）,1599430,单价,0.0,20.0,204,204,
4月,手术室,字段不一致-总价,敷料包（无纺布）,1599430,总价,0.0,40.0,204,204,
4月,手术室,字段不一致-单价,敷料包（无纺布）,1599795,单价,0.0,20.0,210,210,
4月,手术室,字段不一致-总价,敷料包（无纺布）,1599795,总价,0.0,140.0,210,210,
4月,手术室,汇总不一致-总价,手术室,,总价,9935.5,11495.5,8,8,
5月,供应室,字段不一致-单价,敷料包（无纺布）,1600226,单价,0.0,20.0,14,13,
5月,供应室,字段不一致-总价,敷料包（无纺布）,1600226,总价,0.0,40.0,14,13,
5月,供应室,字段不一致-单价,敷料包（纸塑袋）,1600226,单价,0.0,8.0,16,15,
5月,供应室,字段不一致-总价,敷料包（纸塑袋）,1600226,总价,0.0,8.0,16,15,
5月,供应室,字段不一致-单价,敷料包（无纺布）,1600956,单价,0.0,20.0,18,17,
5月,供应室,字段不一致-总价,敷料包（无纺布）,1600956,总价,0.0,60.0,18,17,
5月,供应室,字段不一致-单价,器械包（纸塑袋）,1601780,单价,0.0,8.0,19,18,
5月,供应室,字段不一致-总价,器械包（纸塑袋）,1601780,总价,0.0,88.0,19,18,
5月,供应室,字段不一致-单价,器械包（无纺布）,1602156,单价,0.0,20.0,21,20,
5月,供应室,字段不一致-总价,器械包（无纺布）,1602156,总价,0.0,20.0,21,20,
5月,供应室,字段不一致-单价,敷料包（纸塑袋）,1602156,单价,0.0,8.0,22,21,
5月,供应室,字段不一致-总价,敷料包（纸塑袋）,1602156,总价,0.0,8.0,22,21,
5月,供应室,字段不一致-单价,器械包（纸塑袋）,1602156,单价,0.0,8.0,23,22,
5月,供应室,字段不一致-总价,器械包（纸塑袋）,1602156,总价,0.0,56.0,23,22,
5月,供应室,字段不一致-单价,敷料包（无纺布）,1603249,单价,0.0,20.0,25,24,
5月,供应室,字段不一致-总价,敷料包（无纺布）,1603249,总价,0.0,20.0,25,24,
5月,供应室,字段不一致-单价,器械包（无纺布）,1603249,单价,0.0,20.0,26,25,
5月,供应室,字段不一致-总价,器械包（无纺布）,1603249,总价,0.0,140.0,26,25,
5月,供应室,字段不一致-单价,器械包（纸塑袋）,1603249,单价,0.0,8.0,27,26,
5月,供应室,字段不一致-总价,器械包（纸塑袋）,1603249,总价,0.0,72.0,27,26,
5月,供应室,字段不一致-单价,环氧乙烷（自行打包）-1包,1603375,单价,0.0,35.0,28,27,
5月,供应室,字段不一致-总价,环氧乙烷（自行打包）-1包,1603375,总价,0.0,35.0,28,27,
5月,供应室,字段不一致-单价,器械包（无纺布）,1604143,单价,0.0,20.0,30,29,
5月,供应室,字段不一致-总价,器械包（无纺布）,1604143,总价,0.0,20.0,30,29,
5月,供应室,字段不一致-单价,器械包（纸塑袋）,1604143,单价,0.0,8.0,31,30,
5月,供应室,字段不一致-总价,器械包（纸塑袋）,1604143,总价,0.0,48.0,31,30,
5月,供应室,字段不一致-单价,器械包（无纺布）,1605253,单价,0.0,20.0,33,32,
5月,供应室,字段不一致-总价,器械包（无纺布）,1605253,总价,0.0,20.0,33,32,
5月,供应室,字段不一致-单价,敷料包（纸塑袋）,1605253,单价,0.0,8.0,34,33,
5月,供应室,字段不一致-总价,敷料包（纸塑袋）,1605253,总价,0.0,24.0,34,33,
5月,供应室,字段不一致-单价,器械包（纸塑袋）,1605355,单价,0.0,8.0,36,35,
5月,供应室,字段不一致-总价,器械包（纸塑袋）,1605355,总价,0.0,8.0,36,35,
5月,供应室,字段不一致-单价,敷料包（无纺布）,1606229,单价,0.0,20.0,38,37,
5月,供应室,字段不一致-总价,敷料包（无纺布）,1606229,总价,0.0,60.0,38,37,
5月,供应室,字段不一致-单价,敷料包（纸塑袋）,1606229,单价,0.0,8.0,39,38,
5月,供应室,字段不一致-总价,敷料包（纸塑袋）,1606229,总价,0.0,88.0,39,38,
5月,供应室,字段不一致-单价,敷料包（无纺布）,1607345,单价,0.0,20.0,41,40,
5月,供应室,字段不一致-总价,敷料包（无纺布）,1607345,总价,0.0,20.0,41,40,
5月,供应室,字段不一致-单价,敷料包（纸塑袋）,1607345,单价,0.0,8.0,42,41,
5月,供应室,字段不一致-总价,敷料包（纸塑袋）,1607345,总价,0.0,96.0,42,41,
5月,供应室,汇总不一致-总价,供应室,,总价,252.0,1183.0,11,10,
5月,手术室,字段不一致-单价,敷料包（无纺布）,1600955,单价,0.0,20.0,23,23,
5月,手术室,字段不一致-总价,敷料包（无纺布）,1600955,总价,0.0,180.0,23,23,
5月,手术室,字段不一致-单价,刷手包,1601781,单价,0.0,20.0,60,60,
5月,手术室,字段不一致-总价,刷手包,1601781,总价,0.0,20.0,60,60,
5月,手术室,字段不一致-单价,敷料包（无纺布）,1602157,单价,0.0,20.0,66,66,
5月,手术室,字段不一致-总价,敷料包（无纺布）,1602157,总价,0.0,40.0,66,66,
5月,手术室,字段不一致-单价,敷料包（无纺布）,1602807,单价,0.0,20.0,81,81,
5月,手术室,字段不一致-总价,敷料包（无纺布）,1602807,总价,0.0,280.0,81,81,
5月,手术室,字段不一致-单价,敷料包（无纺布）,1603250,单价,0.0,20.0,110,110,
5月,手术室,字段不一致-总价,敷料包（无纺布）,1603250,总价,0.0,60.0,110,110,
5月,手术室,字段不一致-单价,敷料包（无纺布）,1603598,单价,0.0,20.0,131,131,
5月,手术室,字段不一致-总价,敷料包（无纺布）,1603598,总价,0.0,180.0,131,131,
5月,手术室,字段不一致-单价,器械包（纸塑袋）,1603650,单价,0.0,8.0,147,147,
5月,手术室,字段不一致-总价,器械包（纸塑袋）,1603650,总价,0.0,16.0,147,147,
5月,手术室,字段不一致-单价,环氧乙烷（自行打包）-1包,1603754,单价,0.0,35.0,152,152,
5月,手术室,字段不一致-总价,环氧乙烷（自行打包）-1包,1603754,总价,0.0,175.0,152,152,
5月,手术室,字段不一致-单价,敷料包（无纺布）,1604144,单价,0.0,20.0,155,155,
5月,手术室,字段不一致-总价,敷料包（无纺布）,1604144,总价,0.0,20.0,155,155,
5月,手术室,字段不一致-单价,敷料包（无纺布）,1604479,单价,0.0,20.0,164,164,
5月,手术室,字段不一致-总价,敷料包（无纺布）,1604479,总价,0.0,240.0,164,164,
5月,手术室,字段不一致-单价,敷料包（无纺布）,1604867,单价,0.0,20.0,179,179,
5月,手术室,字段不一致-总价,敷料包（无纺布）,1604867,总价,0.0,60.0,179,179,
5月,手术室,字段不一致-单价,敷料包（无纺布）,1605252,单价,0.0,20.0,189,189,
5月,手术室,字段不一致-总价,敷料包（无纺布）,1605252,总价,0.0,40.0,189,189,
5月,手术室,字段不一致-单价,敷料包（纸塑袋）,1605252,单价,0.0,8.0,190,190,
5月,手术室,字段不一致-总价,敷料包（纸塑袋）,1605252,总价,0.0,8.0,190,190,
5月,手术室,字段不一致-单价,敷料包（无纺布）,1605683,单价,0.0,20.0,205,205,
5月,手术室,字段不一致-总价,敷料包（无纺布）,1605683,总价,0.0,180.0,205,205,
5月,手术室,字段不一致-单价,敷料包（无纺布）,1606597,单价,0.0,20.0,217,217,
5月,手术室,字段不一致-总价,敷料包（无纺布）,1606597,总价,0.0,40.0,217,217,
5月,手术室,字段不一致-单价,刷手包,1606597,单价,0.0,20.0,218,218,
5月,手术室,字段不一致-总价,刷手包,1606597,总价,0.0,20.0,218,218,
5月,手术室,字段不一致-单价,敷料包（无纺布）,1606938,单价,0.0,20.0,223,223,
5月,手术室,字段不一致-总价,敷料包（无纺布）,1606938,总价,0.0,120.0,223,223,
5月,手术室,字段不一致-单价,刷手包,1607346,单价,0.0,20.0,233,233,
5月,手术室,字段不一致-总价,刷手包,1607346,总价,0.0,40.0,233,233,
5月,手术室,字段不一致-单价,敷料包（无纺布）,1607670,单价,0.0,20.0,239,239,
5月,手术室,字段不一致-总价,敷料包（无纺布）,1607670,总价,0.0,100.0,239,239,
5月,手术室,字段不一致-单价,器械包（纸塑袋）,1607713,单价,0.0,8.0,245,245,
5月,手术室,字段不一致-总价,器械包（纸塑袋）,1607713,总价,0.0,24.0,245,245,
5月,手术室,汇总不一致-总价,手术室,,总价,14918.5,16761.5,8,8,
6月,供应室,字段不一致-单价,器械包（无纺布）,1608234,单价,0.0,20.0,13,12,
6月,供应室,字段不一致-总价,器械包（无纺布）,1608234,总价,0.0,40.0,13,12,
6月,供应室,字段不一致-单价,敷料包（纸塑袋）,1608234,单价,0.0,8.0,14,13,
6月,供应室,字段不一致-总价,敷料包（纸塑袋）,1608234,总价,0.0,24.0,14,13,
6月,供应室,字段不一致-单价,器械包（纸塑袋）,1608234,单价,0.0,8.0,15,14,
6月,供应室,字段不一致-总价,器械包（纸塑袋）,1608234,总价,0.0,96.0,15,14,
6月,供应室,字段不一致-单价,器械包（无纺布）,1608673,单价,0.0,20.0,16,15,
6月,供应室,字段不一致-总价,器械包（无纺布）,1608673,总价,0.0,20.0,16,15,
6月,供应室,字段不一致-单价,敷料包（纸塑袋）,1608673,单价,0.0,8.0,17,16,
6月,供应室,字段不一致-总价,敷料包（纸塑袋）,1608673,总价,0.0,8.0,17,16,
6月,供应室,字段不一致-单价,器械包（纸塑袋）,1608673,单价,0.0,8.0,18,17,
6月,供应室,字段不一致-总价,器械包（纸塑袋）,1608673,总价,0.0,8.0,18,17,
6月,供应室,字段不一致-单价,环氧乙烷（自行打包）-1包,1608763,单价,0.0,35.0,19,18,
6月,供应室,字段不一致-总价,环氧乙烷（自行打包）-1包,1608763,总价,0.0,35.0,19,18,
6月,供应室,字段不一致-单价,器械包（无纺布）,1609434,单价,0.0,20.0,22,21,
6月,供应室,字段不一致-总价,器械包（无纺布）,1609434,总价,0.0,140.0,22,21,
6月,供应室,字段不一致-单价,敷料包（纸塑袋）,1609434,单价,0.0,8.0,23,22,
6月,供应室,字段不一致-总价,敷料包（纸塑袋）,1609434,总价,0.0,8.0,23,22,
6月,供应室,字段不一致-单价,器械包（纸塑袋）,1609434,单价,0.0,8.0,24,23,
6月,供应室,字段不一致-总价,器械包（纸塑袋）,1609434,总价,0.0,64.0,24,23,
6月,供应室,字段不一致-单价,器械包（无纺布）,1610375,单价,0.0,20.0,26,25,
6月,供应室,字段不一致-总价,器械包（无纺布）,1610375,总价,0.0,40.0,26,25,
6月,供应室,字段不一致-单价,器械包（纸塑袋）,1610375,单价,0.0,8.0,27,26,
6月,供应室,字段不一致-总价,器械包（纸塑袋）,1610375,总价,0.0,64.0,27,26,
6月,供应室,字段不一致-单价,环氧乙烷（自行打包）-1包,1610482,单价,0.0,35.0,28,27,
6月,供应室,字段不一致-总价,环氧乙烷（自行打包）-1包,1610482,总价,0.0,35.0,28,27,
6月,供应室,字段不一致-单价,器械包（无纺布）,1611512,单价,0.0,20.0,30,29,
6月,供应室,字段不一致-总价,器械包（无纺布）,1611512,总价,0.0,40.0,30,29,
6月,供应室,字段不一致-单价,敷料包（纸塑袋）,1611512,单价,0.0,8.0,31,30,
6月,供应室,字段不一致-总价,敷料包（纸塑袋）,1611512,总价,0.0,56.0,31,30,
6月,供应室,字段不一致-单价,器械包（纸塑袋）,1611512,单价,0.0,8.0,32,31,
6月,供应室,字段不一致-总价,器械包（纸塑袋）,1611512,总价,0.0,56.0,32,31,
6月,供应室,字段不一致-单价,敷料包（无纺布）,1611878,单价,0.0,20.0,33,32,
6月,供应室,字段不一致-总价,敷料包（无纺布）,1611878,总价,0.0,40.0,33,32,
6月,供应室,字段不一致-单价,器械包（纸塑袋）,1611878,单价,0.0,8.0,34,33,
6月,供应室,字段不一致-总价,器械包（纸塑袋）,1611878,总价,0.0,16.0,34,33,
6月,供应室,字段不一致-单价,敷料包（无纺布）,1612352,单价,0.0,20.0,36,35,
6月,供应室,字段不一致-总价,敷料包（无纺布）,1612352,总价,0.0,100.0,36,35,
6月,供应室,字段不一致-单价,敷料包（纸塑袋）,1612352,单价,0.0,8.0,38,37,
6月,供应室,字段不一致-总价,敷料包（纸塑袋）,1612352,总价,0.0,8.0,38,37,
6月,供应室,字段不一致-单价,敷料包（无纺布）,1612773,单价,0.0,20.0,39,38,
6月,供应室,字段不一致-总价,敷料包（无纺布）,1612773,总价,0.0,40.0,39,38,
6月,供应室,字段不一致-单价,敷料包（纸塑袋）,1612773,单价,0.0,8.0,40,39,
6月,供应室,字段不一致-总价,敷料包（纸塑袋）,1612773,总价,0.0,8.0,40,39,
6月,供应室,字段不一致-单价,敷料包（无纺布）,1613146,单价,0.0,20.0,42,41,
6月,供应室,字段不一致-总价,敷料包（无纺布）,1613146,总价,0.0,40.0,42,41,
6月,供应室,字段不一致-单价,敷料包（纸塑袋）,1613146,单价,0.0,8.0,43,42,
6月,供应室,字段不一致-总价,敷料包（纸塑袋）,1613146,总价,0.0,32.0,43,42,
6月,供应室,字段不一致-单价,敷料包（无纺布）,1613579,单价,0.0,20.0,44,43,
6月,供应室,字段不一致-总价,敷料包（无纺布）,1613579,总价,0.0,20.0,44,43,
6月,供应室,字段不一致-单价,敷料包（纸塑袋）,1613579,单价,0.0,8.0,45,44,
6月,供应室,字段不一致-总价,敷料包（纸塑袋）,1613579,总价,0.0,8.0,45,44,
6月,供应室,字段不一致-单价,器械包（无纺布）,1614084,单价,0.0,20.0,47,46,
6月,供应室,字段不一致-总价,器械包（无纺布）,1614084,总价,0.0,80.0,47,46,
6月,供应室,字段不一致-单价,敷料包（纸塑袋）,1614084,单价,0.0,8.0,48,47,
6月,供应室,字段不一致-总价,敷料包（纸塑袋）,1614084,总价,0.0,16.0,48,47,
6月,供应室,字段不一致-单价,器械包（纸塑袋）,1614084,单价,0.0,8.0,49,48,
6月,供应室,字段不一致-总价,器械包（纸塑袋）,1614084,总价,0.0,40.0,49,48,
6月,供应室,字段不一致-单价,器械包（纸塑袋）,1614509,单价,0.0,8.0,52,51,
6月,供应室,字段不一致-总价,器械包（纸塑袋）,1614509,总价,0.0,80.0,52,51,
6月,供应室,字段不一致-单价,器械包（无纺布）,1615268,单价,0.0,20.0,54,53,
6月,供应室,字段不一致-总价,器械包（无纺布）,1615268,总价,0.0,40.0,54,53,
6月,供应室,字段不一致-单价,敷料包（纸塑袋）,1615268,单价,0.0,8.0,57,56,
6月,供应室,字段不一致-总价,敷料包（纸塑袋）,1615268,总价,0.0,8.0,57,56,
6月,供应室,字段不一致-单价,器械包（纸塑袋）,1615268,单价,0.0,8.0,58,57,
6月,供应室,字段不一致-总价,器械包（纸塑袋）,1615268,总价,0.0,88.0,58,57,
6月,供应室,字段不一致-单价,器械包（无纺布）,1615522,单价,0.0,20.0,59,58,
6月,供应室,字段不一致-总价,器械包（无纺布）,1615522,总价,0.0,20.0,59,58,
6月,供应室,字段不一致-单价,器械包（纸塑袋）,1615522,单价,0.0,8.0,60,59,
6月,供应室,字段不一致-总价,器械包（纸塑袋）,1615522,总价,0.0,8.0,60,59,
6月,供应室,字段不一致-单价,器械包（无纺布）,1616081,单价,0.0,20.0,62,61,
6月,供应室,字段不一致-总价,器械包（无纺布）,1616081,总价,0.0,40.0,62,61,
6月,供应室,字段不一致-单价,器械包（纸塑袋）,1616081,单价,0.0,8.0,63,62,
6月,供应室,字段不一致-总价,器械包（纸塑袋）,1616081,总价,0.0,64.0,63,62,
6月,供应室,字段不一致-单价,器械包（无纺布）,1616090,单价,0.0,20.0,64,63,
6月,供应室,字段不一致-总价,器械包（无纺布）,1616090,总价,0.0,60.0,64,63,
6月,供应室,汇总不一致-总价,供应室,,总价,443.0,2033.0,11,10,
6月,手术室,字段不一致-单价,敷料包（无纺布）,1608986,单价,0.0,20.0,33,33,
6月,手术室,字段不一致-总价,敷料包（无纺布）,1608986,总价,0.0,280.0,33,33,
6月,手术室,字段不一致-单价,器械包（纸塑袋）,1608986,单价,0.0,8.0,34,34,
6月,手术室,字段不一致-总价,器械包（纸塑袋）,1608986,总价,0.0,8.0,34,34,
6月,手术室,字段不一致-单价,克氏针折弯钳-1/W6050,1609435,单价,5.5,16.5,47,47,原始按器械数×基础单价(5.5)计费；处理后按标准价(16.5)计费
6月,手术室,字段不一致-总价,克氏针折弯钳-1/W6050,1609435,总价,5.5,16.5,47,47,原始按器械数×基础单价(5.5)计费；处理后按标准价(16.5)计费
6月,手术室,字段不一致-单价,敷料包（无纺布）,1609748,单价,0.0,20.0,54,54,
6月,手术室,字段不一致-总价,敷料包（无纺布）,1609748,总价,0.0,60.0,54,54,
6月,手术室,字段不一致-单价,环氧乙烷（自行打包）-1包,1609905,单价,0.0,35.0,72,72,
6月,手术室,字段不一致-总价,环氧乙烷（自行打包）-1包,1609905,总价,0.0,105.0,72,72,
6月,手术室,字段不一致-单价,敷料包（无纺布）,1610376,单价,0.0,20.0,76,76,
6月,手术室,字段不一致-总价,敷料包（无纺布）,1610376,总价,0.0,60.0,76,76,
6月,手术室,字段不一致-单价,敷料包（无纺布）,1610753,单价,0.0,20.0,86,86,
6月,手术室,字段不一致-总价,敷料包（无纺布）,1610753,总价,0.0,180.0,86,86,
6月,手术室,字段不一致-单价,刷手包,1612772,单价,0.0,20.0,117,117,
6月,手术室,字段不一致-总价,刷手包,1612772,总价,0.0,100.0,117,117,
6月,手术室,字段不一致-单价,敷料包（无纺布）,1613147,单价,0.0,20.0,123,123,
6月,手术室,字段不一致-总价,敷料包（无纺布）,1613147,总价,0.0,160.0,123,123,
6月,手术室,字段不一致-单价,敷料包（无纺布）,1614510,单价,0.0,20.0,137,137,
6月,手术室,字段不一致-总价,敷料包（无纺布）,1614510,总价,0.0,120.0,137,137,
6月,手术室,字段不一致-单价,敷料包（无纺布）,1614948,单价,0.0,20.0,146,146,
6月,手术室,字段不一致-总价,敷料包（无纺布）,1614948,总价,0.0,60.0,146,146,
6月,手术室,字段不一致-单价,敷料包（无纺布）,1615521,单价,0.0,20.0,156,156,
6月,手术室,字段不一致-总价,敷料包（无纺布）,1615521,总价,0.0,200.0,156,156,
6月,手术室,字段不一致-单价,敷料包（无纺布）,1616082,单价,0.0,20.0,164,164,
6月,手术室,字段不一致-总价,敷料包（无纺布）,1616082,总价,0.0,120.0,164,164,
6月,手术室,汇总不一致-总价,手术室,,总价,10318.5,11782.5,8,8,
