sheet	row	orderNo	packName	packCount	unitPrice	ruleUnit	status	pricingRule
妇科手术室	40	1611623	电切镜-1/Z2060	1	19.6	19.6	warning	special_only 未命中特色规则
妇科手术室	41	1613510	单极配件-6件/Z2060	1	77.0	77.0	warning	special_only 未命中特色规则
妇科手术室	42	1613510	电切线-1/Z3040	1	24.5	24.5	warning	special_only 未命中特色规则
妇科手术室	43	1613510	电切镜-1/Z2060	1	19.6	19.6	warning	special_only 未命中特色规则
妇科手术室	45	1613573	扩棒（7-9.5）-6/Z1026	1	23.1	23.1	warning	special_only 未命中特色规则
妇科手术室	46	1613573	宫腔镜包	2	42.35	42.35	warning	special_only 未命中特色规则
妇科手术室	47	1613726	电切镜-1/Z2060	1	19.6	19.6	warning	special_only 未命中特色规则
妇科手术室	48	1614879	艾丽斯-2件/Z1526	1	11.55	11.55	warning	special_only 未命中特色规则
妇科手术室	49	1614879	举宫器-1/Z1545	1	7.7	7.7	warning	special_only 未命中特色规则
妇科手术室	51	1614879	扩棒（7-9.5）-6/Z1026	1	23.1	23.1	warning	special_only 未命中特色规则
妇科手术室	52	1614879	宫腔镜包	2	42.35	42.35	warning	special_only 未命中特色规则
妇科手术室	53	1614976	单极配件-6件/Z2060	1	77.0	77.0	warning	special_only 未命中特色规则
妇科手术室	54	1614976	电切线-1/Z3040	1	24.5	24.5	warning	special_only 未命中特色规则
妇科手术室	55	1614976	电切镜-1/Z2060	1	19.6	19.6	warning	special_only 未命中特色规则
妇科手术室	56	1615051	电切镜配件-6/Z2045	1	77.0	77.0	warning	special_only 未命中特色规则
妇科手术室	57	1615051	电切线-1/Z3040	1	24.5	24.5	warning	special_only 未命中特色规则
妇科手术室	58	1615051	电切镜-1/Z2060	1	19.6	19.6	warning	special_only 未命中特色规则
妇科手术室	59	1615324	扩棒（7.5-10）-6/Z1026	1	24.85	23.1	warning	省二松北扩棒7.5-10
妇科手术室	61	1615324	扩棒（7-9.5）-6/Z1026	1	23.1	23.1	warning	special_only 未命中特色规则
妇科手术室	62	1615324	宫腔镜包	2	42.35	42.35	warning	special_only 未命中特色规则
妇科手术室	64	1616156	扩棒（7-9.5）-6/Z1026	1	23.1	23.1	warning	special_only 未命中特色规则
妇科手术室	65	1616156	宫腔镜包	2	42.35	42.35	warning	special_only 未命中特色规则
妇科手术室	66	1616186	单极配件-6件/Z2060	1	77.0	77.0	warning	special_only 未命中特色规则
妇科手术室	67	1616186	电切线-1/Z3040	1	24.5	24.5	warning	special_only 未命中特色规则
妇科手术室	68	1616186	电切镜-1/Z2060	1	19.6	19.6	warning	special_only 未命中特色规则
妇科病房	9	1608331	流产包	4	65.45	65.45	warning	special_only 未命中特色规则
妇科病房	10	1608331	艾利斯（组织钳）-1/Z1026	1	5.6	5.6	warning	special_only 未命中特色规则
妇科病房	11	1608331	镊子-1/Z7526	1	5.6	5.6	warning	special_only 未命中特色规则
