科室,原始行,发货单号,包名,包数,原单价,处理后单价,原总价,处理后总价,规则覆盖,匹配规则,说明
手术室,13,1611173,ICL器械-8件（盒1）/W6050,2,49.5,24.75,99,49.5,special_rule,≥3件器械包单价2.75,原始按标准5.5元/件计费(49.5)；处理后≥3件按2.75元/件(24.75)
手术室,14,1611173,白内障器械-11件（盒1）/W6050,1,66,33,66,33,special_rule,≥3件器械包单价2.75,原始按标准5.5元/件计费(66)；处理后≥3件按2.75元/件(33)
手术室,15,1611173,白内障器械-13件（盒1）/W6050,1,77,38.5,77,38.5,special_rule,≥3件器械包单价2.75,原始按标准5.5元/件计费(77)；处理后≥3件按2.75元/件(38.5)
手术室,20,1612360,ICL器械-8件（盒1）/W6050,2,49.5,24.75,99,49.5,special_rule,≥3件器械包单价2.75,原始按标准5.5元/件计费(49.5)；处理后≥3件按2.75元/件(24.75)
手术室,21,1612360,屈光器械盘（周）-15盒1/W6050,2,88,44,176,88,special_rule,≥3件器械包单价2.75,原始按标准5.5元/件计费(88)；处理后≥3件按2.75元/件(44)
手术室,22,1612360,屈光器械盘（周）-17件盒1/W6050,1,99,49.5,99,49.5,special_rule,≥3件器械包单价2.75,原始按标准5.5元/件计费(99)；处理后≥3件按2.75元/件(49.5)
手术室,25,1614893,ICL器械-8件（盒1）/W6050,2,49.5,24.75,99,49.5,special_rule,≥3件器械包单价2.75,原始按标准5.5元/件计费(49.5)；处理后≥3件按2.75元/件(24.75)
手术室,26,1614893,屈光器械盘（周）-15盒1/W6050,2,88,44,176,88,special_rule,≥3件器械包单价2.75,原始按标准5.5元/件计费(88)；处理后≥3件按2.75元/件(44)
