sheet	row	orderNo	packName	packCount	unitPrice	ruleUnit	status	pricingRule
手术室	526	1607951	胸腔镜-32件（筐1）/w12050	1	305.4	180.0	warning	校正价180.0
手术室	528	1607951	胸腔镜-23件（筐1）/w12050	1	206.4	180.0	warning	校正价180.0
手术室	545	1607952	克氏钳（尖头）-1/双z1029	1	9.9	8.1	warning	校正价8.1
手术室	559	1608088	外二26筐1/w12050	1	246.0	180.0	warning	校正价180.0
手术室	560	1608088	外三27	1	259.2	180.0	warning	校正价180.0
手术室	562	1608088	胸腔镜-23件（筐1）/w12050	1	206.4	180.0	warning	校正价180.0
手术室	568	1608129	克氏钳（平头）-1/双/z1029	1	9.9	8.1	warning	校正价8.1
手术室	590	1608205	妇科-31	1	292.2	180.0	warning	校正价180.0
手术室	593	1608205	外三 26筐1/W12050	1	246.0	180.0	warning	校正价180.0
手术室	602	1608428	克氏钳（尖头）-1/双z1029	1	9.9	8.1	warning	校正价8.1
手术室	625	1608507	妇科-31	1	292.2	180.0	warning	校正价180.0
手术室	636	1608536	外三 26筐1/W12050	1	246.0	180.0	warning	校正价180.0
手术室	641	1608537	胸腔镜-21	1	193.2	180.0	warning	校正价180.0
手术室	659	1608617	妇科-31	1	292.2	180.0	warning	校正价180.0
手术室	662	1608617	外三27	1	259.2	180.0	warning	校正价180.0
手术室	664	1608617	胸腔镜-21	1	193.2	180.0	warning	校正价180.0
手术室	668	1608617	胸腔镜-23件（筐1）/w12050	1	206.4	180.0	warning	校正价180.0
手术室	679	1608797	克氏钳（平头）-1/双/z1029	1	9.9	8.1	warning	校正价8.1
手术室	681	1608797	外三 26筐1/W12050	1	246.0	180.0	warning	校正价180.0
手术室	693	1608886	妇科-31	1	292.2	180.0	warning	校正价180.0
手术室	695	1608886	普镜-24件（筐1）/w12050	1	232.8	180.0	warning	校正价180.0
手术室	698	1608896	妇科-31	1	292.2	180.0	warning	校正价180.0
手术室	700	1608896	4K镜头1气腹管1光源1/W12050	1	13.2	39.6	warning	校正价39.6
手术室	740	1609008	4K-23件	1	219.6	180.0	warning	æ ¡æ­£ä»·180.0
手术室	742	1609008	普镜-26（筐1）/W12050	1	246.0	180.0	warning	校正价180.0
手术室	745	1609008	外三 26筐1/W12050	1	246.0	180.0	warning	校正价180.0
手术室	746	1609008	外三27	1	259.2	180.0	warning	校正价180.0
手术室	747	1609008	外一27件筐1/W12050	1	259.2	180.0	warning	校正价180.0
手术室	751	1609008	胸腔镜-23件（筐1）/w12050	1	206.4	180.0	warning	校正价180.0
手术室	762	1609156	外二26筐1/w12050	1	246.0	180.0	warning	校正价180.0
手术室	763	1609156	外三27	1	259.2	180.0	warning	校正价180.0
手术室	776	1609220	普镜-26（筐1）/W12050	1	246.0	180.0	warning	校正价180.0
手术室	781	1609251	好镜-26筐1/W12050	1	246.0	180.0	warning	校正价180.0
手术室	782	1609251	泌腹腔镜-25件（筐1）/w12050	1	232.8	180.0	warning	校正价180.0
手术室	784	1609251	外三 26筐1/W12050	1	246.0	180.0	warning	校正价180.0
手术室	792	1609291	妇科-31	1	292.2	180.0	warning	校正价180.0
手术室	794	1609291	外三27	1	259.2	180.0	warning	校正价180.0
手术室	821	1609372	胸腔镜-23件（筐1）/w12050	1	206.4	180.0	warning	校正价180.0
手术室	827	1609560	4K-23件	1	219.6	180.0	warning	æ ¡æ­£ä»·180.0
手术室	828	1609560	外三 26筐1/W12050	1	246.0	180.0	warning	校正价180.0
手术室	843	1609590	4K镜头1气腹管1光源1/W12050	1	13.2	39.6	warning	校正价39.6
手术室	844	1609627	普镜-26（筐1）/W12050	1	246.0	180.0	warning	校正价180.0
手术室	858	1609732	好镜-26筐1/W12050	1	246.0	180.0	warning	校正价180.0
手术室	860	1609732	外三27	1	259.2	180.0	warning	校正价180.0
手术室	861	1609732	外一27件筐1/W12050	1	259.2	180.0	warning	校正价180.0
