手术室(一区)	365	1613061	手术衣/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
手术室(一区)	385	1613270	间盘镜镜头-1件（盒1）/w12050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	额外包(ETO)
手术室(一区)	390	1613594	眼科包敷料/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
手术室(一区)	404	1613636	30°腹腔镜-1/z2060	1	28.00	28.00	30.38	30.38	2.38	warning	30°腹腔镜组合价	单包装包(EO)
手术室(一区)	433	1614612	胆道镜-6(筐1)/w12050	1	240.00	240.00	26.40	26.40	-213.60	warning	无纺布按把4.4	额外包(ETO)
手术室(一区)	442	1614612	30°腹腔镜-1/z2060	2	28.00	56.00	30.38	60.76	4.76	warning	30°腹腔镜组合价	单包装包(EO)
手术室(一区)	447	1614928	刨刀-1件（盒1）/w12050	1	13.20	13.20	8.80	8.80	-4.40	warning	无纺布按把4.4	单包装包
手术室(一区)	471	1615301	敷料/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
手术室(一区)	472	1615301	手术衣/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
手术室(一区)	473	1615301	眼科包敷料/W15050	4	28.00	112.00	4.40	17.60	-94.40	warning	无纺布按把4.4	敷料包(无纺布包)
手术室(一区)	486	1615360	间盘镜镜头-1件（盒1）/w12050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	额外包(ETO)
手术室(一区)	494	1615360	30°腹腔镜-1/z2060	2	28.00	56.00	30.38	60.76	4.76	warning	30°腹腔镜组合价	单包装包(EO)
手术室(一区)	505	1615524	敷料/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
手术室(一区)	506	1615524	手术衣/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
手术室(一区)	507	1615524	眼科包敷料/W15050	3	28.00	84.00	4.40	13.20	-70.80	warning	无纺布按把4.4	敷料包(无纺布包)
手术室(一区)	525	1615681	胆道镜-6(筐1)/w12050	1	240.00	240.00	26.40	26.40	-213.60	warning	无纺布按把4.4	额外包(ETO)
手术室(一区)	534	1615681	张景欣特器-10盒1/w12050	1	132.00	132.00	39.60	39.60	-92.40	warning	无纺布按把4.4	额外包(ETO)
手术室(一区)	539	1616093	手术衣/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
手术室(一区)	540	1616093	眼科包敷料/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
手术室(一区)	556	1616254	敷料/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
手术室(二区)	9	1608264	手术衣/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
手术室(二区)	15	1608340	镜头1 手件4盒1/W12050	1	70.40	70.40	17.60	17.60	-52.80	warning	无纺布按把4.4	单包装包(EO)
手术室(二区)	18	1609802	手术衣/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
手术室(二区)	21	1609862	咬骨钳1 咬骨剪1/w6050	1	13.20	13.20	8.80	8.80	-4.40	warning	无纺布按把4.4	额外包(无纺布)
手术室(二区)	31	1612027	气腹管-1/W7050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	额外包(低温等离子)
手术室(二区)	37	1612421	手术衣/W12050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
手术室(二区)	43	1612470	镜头1 手件4盒1/W12050	2	70.40	140.80	17.60	35.20	-105.60	warning	无纺布按把4.4	单包装包(EO)
手术室(二区)	51	1613269	镜头1 手件4盒1/W12050	1	70.40	70.40	17.60	17.60	-52.80	warning	无纺布按把4.4	单包装包(EO)
手术室(二区)	64	1613635	气腹管-1（布）/w7050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	额外包(ETO)
手术室(二区)	75	1613753	气腹管-1/W7050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	额外包(低温等离子)
手术室(二区)	79	1614512	手术衣/W12050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
手术室(二区)	94	1615359	镜头1 手件4盒1/W12050	1	70.40	70.40	17.60	17.60	-52.80	warning	无纺布按把4.4	单包装包(EO)
手术室(二区)	95	1615711	辅料包	2	0.00	0.00	4.40	8.80	8.80	warning	无纺布按把4.4	敷料包(无纺布包)
手术室(二区)	96	1615711	孔巾包	10	0.00	0.00	4.40	44.00	44.00	warning	无纺布按把4.4	敷料包(无纺布包)
手术室(二区)	97	1615711	腔镜包	8	0.00	0.00	4.40	35.20	35.20	warning	无纺布按把4.4	敷料包(无纺布包)
手术室(二区)	98	1615711	手术衣/W15050	10	28.00	280.00	4.40	44.00	-236.00	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	9	1608252	洗手服（L号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	10	1608252	洗手服（XL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	11	1608252	洗手服（XXXL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	12	1608252	洗手服（混号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	13	1608660	洗手服（XL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	14	1608660	洗手服（XXXL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	15	1608660	洗手服（混号）/W12050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	16	1609360	洗手服（L号）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	17	1609360	洗手服（M号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	18	1609360	洗手服（XL号）/W15050	4	28.00	112.00	4.40	17.60	-94.40	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	19	1609360	洗手服（XXL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	20	1609360	洗手服（XXXL号）/W15050	3	28.00	84.00	4.40	13.20	-70.80	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	21	1609360	洗手服（混号）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	22	1609753	洗手服（3XL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	23	1609753	洗手服（L号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	24	1609753	洗手服（XL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	25	1609753	洗手服（混号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	26	1610343	洗手服（3XL号）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	27	1610343	洗手服（L号）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	28	1610343	洗手服（XL号）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	29	1610343	洗手服（混号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	30	1610754	洗手服（L号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	31	1610754	洗手服（XL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	32	1610754	洗手服（XXXL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	33	1610754	洗手服（混码）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	34	1610754	眼科包敷料/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	35	1611100	洗手服（2XL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	36	1611100	洗手服（3XL号）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	37	1611100	洗手服（L号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	38	1611100	洗手服（XL号）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	39	1611505	洗手服（3XL号）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	40	1611505	洗手服（L号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	41	1611505	洗手服（M号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	42	1611505	洗手服（XL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	43	1611505	洗手服（混号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	44	1611835	洗手服（2XL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	45	1611835	洗手服（3XL号）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	46	1611835	洗手服（L号）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	47	1611835	洗手服（XL号）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	48	1611835	洗手服（混码）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	49	1612350	洗手服（3XL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	50	1612350	洗手服（XL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	51	1612350	洗手服（混码）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	52	1612733	洗手服（3XL号）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	53	1612733	洗手服（L号）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	54	1612733	洗手服（M号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	55	1612733	洗手服（XL号）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	56	1612733	洗手服（混号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	57	1613060	洗手服（L号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	58	1613060	洗手服（XL号）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	59	1613060	洗手服（XXXL号）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	60	1613060	洗手服（混号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	61	1613524	洗手服（L号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	62	1613524	洗手服（XL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	63	1613524	洗手服（XXXL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	64	1613524	洗手服（混码）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	65	1614098	洗手服（L号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	66	1614098	洗手服（XL号）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	67	1614098	洗手服（XXXL号）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	68	1614098	洗手服（混号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	69	1614511	洗手服（XL号）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	70	1614511	洗手服（XXXL号）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	71	1614511	洗手服（混码）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	72	1614866	洗手服（3XL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	73	1614866	洗手服（L号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	74	1614866	洗手服（XL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	75	1614866	洗手服（混号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	76	1615258	洗手服（L号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	77	1615258	洗手服（XL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	78	1615258	洗手服（XXXL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	79	1615258	洗手服（混码）/W15050	3	28.00	84.00	4.40	13.20	-70.80	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	80	1615523	洗手服（XL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	81	1615523	洗手服（混号）/W15050	2	28.00	56.00	4.40	8.80	-47.20	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	82	1615531	洗手服（XXXL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	83	1615643	洗手服（L号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	84	1616092	洗手服（2XL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	85	1616092	洗手服（3XL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	86	1616092	洗手服（XL号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
清洁区（手术室）	87	1616092	洗手服（混号）/W15050	1	28.00	28.00	4.40	4.40	-23.60	warning	无纺布按把4.4	敷料包(无纺布包)
眼科病房	14	1609867	镊子缸-2/w6050	1	13.20	13.20	8.80	8.80	-4.40	warning	无纺布按把4.4	额外包(无纺布)
眼科门诊322	15	1610419	镊子缸-2/w6050	1	13.20	13.20	8.80	8.80	-4.40	warning	无纺布按把4.4	额外包(无纺布)
眼科门诊357	10	1608709	镊子缸-2/w6050	1	13.20	13.20	8.80	8.80	-4.40	warning	无纺布按把4.4	额外包(无纺布)
眼科门诊357	14	1614191	镊子缸-2/w6050	1	13.20	13.20	8.80	8.80	-4.40	warning	无纺布按把4.4	额外包(无纺布)
